"svi.eff"
0.568341528523641
0.0652285803063509
0.290435979497071
1
0.249912522657334
0.377273605286595
0.227625449204253
0.043310846841755
0.551962456354586
0.61306193072772
1
0.440151899790419
0.159893796689996
0.191390075986891
1
0.591342806211115
1
1
0.233744885396622
0.860160166361666
0.364203805460089
0.311293960712177
0.30543267289796
0.413211905940402
1
0.480902088125843
0.32452701334833
0.107173521698299
0.199077929224891
0.0750950216102283
0.245910817259369
0.17275827255755
0.683413267278451
1
0.165063729004132
0.337651742848329
0.358865907641324
0.30482806858537
0.241491979845796
0.333399450804574
0.336399561523858
0.157682497387333
0.0242010365191508
0.0609879041389697
0.229763112519407
0.233378367208308
0.142658342826912
0.334510423375218
0.291434122645369
0.21882477360775
0.342917152928981
0.0730592067688685
0.207982010834179
0.224011358940308
0.171096374789589
0.293310813680097
0.265273026242513
0.393986004084944
0.143153099999362
1
0.0760961468776386
0.301293153335612
0.436678127003054
0.188262299096244
0.261611708373779
0.538393332439369
0.192227535786167
0.0405218064127076
0.383898299070008
0.206238479967635
0.20680565053984
0.233722123146161
0.112091460888629
0.178701166145085
0.225066585469742
0.0931027571066654
0.141759754167867
0.258883487067026
0.175487059825591
0.327273887929803
0.169530256349508
0.247699613907555
0.165004364296005
0.0708240965086636
0.163450298863731
0.045536661656345
0.0492115281843167
0.319229698088872
0.0715260343525179
0.034249652830832
0.0828738338513395
0.0404477634734246
0.0500197753086207
0.335660267597354
0.0904105296145177
0.0427138489645194
0.0374451356789382
0.0335784217157685
0.0588997445167098
0.0371430757765327
0.177084657826249
0.0609715144833843
0.0199292369329282
0.0561740331441164
0.126750891571434
0.0405048383428348
0.0638391261068064
0.0739998436338028
0.0618102803909957
0.13665615532808
0.0896051517007088
0.0746756099221057
0.171234856353538
0.150288051981512
0.0770335441524644
0.026315898144531
0.0931776971464265
0.120433642595457
0.171878390456424
0.0782665742736191
0.0644400311982738
0.049193588741252
0.102994385461395
0.101324428959767
0.0743668045312846
0.0262868576683208
0.16835226850572
0.0942858843108601
0.0627010057755891
0.0849905510211402
0.0458481469401258
0.11627890203924
0.0768528053307202
0.0547284415108945
0.112371935593117
0.0836735036770805
0.0318135128013752
0.278729189964931
0.105502040250454
0.0610923731623326
0.136303132467813
0.0736696151850001
0.0496336391845971
0.0367553549054907
0.125222883984115
0.0975489321340672
