District name,priority_score,deceased,active,recovered
Adilabad,0.7220285614621609,0,0,1.0
Aizawl,1276.7215513586314,7,3,0.9928485293346616
Alirajpur,0.7466093666514421,0,0,1.0
Almora,1431.8534825450815,26,14,0.992541813034132
Ambala,5335.693868276754,143,22,0.9701305510407382
Ambedkar Nagar,858.1091490083616,43,2,0.9953415823415299
Amreli,1745.6720391031624,33,6,0.9902086719446338
Amroha,1958.8437935637457,50,2,0.9890840455093588
Anand,1074.5193933582368,17,14,0.9940177213862528
Anantnag,0.7613873625773236,0,0,1.0
Angul,5073.507368914833,37,20,0.9714858700781209
Anjaw,0.8709090494182711,0,0,1.0
Anuppur,0.7520319614216375,0,0,1.0
Araria,3287.9018745229973,22,6,0.98129292717454
Ariyalur,2128.619902171255,49,4,0.9879777696219787
Arwal,1075.8884613531777,12,9,0.9939443191946731
Ashoknagar,0.7485444574695174,0,0,1.0
Auraiya,1608.4234455726855,46,7,0.9910947412572747
Ayodhya,3637.3973761239904,114,7,0.9798301263566298
Bagalkote,6273.060455653781,136,5,0.9645179048917317
Bageshwar,695.2812558928139,18,3,0.9964583442562785
Baghpat,1055.2896726152085,35,3,0.9941225816599382
Baksa,0.7702840784041359,0,0,1.0
Balaghat,0.764129614998506,0,0,1.0
Balasore,5542.438727696294,100,16,0.9686887222775652
Balrampur,0.7168461200769054,0,0,1.0
Banaskantha,2118.0359020950714,38,8,0.9878283437319771
Bandipora,0.7943616575869897,0,0,1.0
Banka,0.7545345943070202,0,0,1.0
Barabanki,3541.7821039290707,100,11,0.9801997588213706
Baramulla,0.719058960768739,0,0,1.0
Baran,1166.022123626943,33,8,0.9938368374141456
Barnala,0.7576413279390719,0,0,1.0
Barpeta,0.767299552819685,0,0,1.0
Barwani,0.7660190774850302,0,0,1.0
Bastar,3497.4759635984283,84,34,0.9807476537513763
Bathinda,0.7735483496908798,0,0,1.0
Begusarai,0.7633609036309464,0,0,1.0
Bengaluru Rural,8421.505215143381,153,26,0.9527368531431867
Betul,0.7716569606318472,0,0,1.0
Bhadohi,1014.5670329895454,22,3,0.994434540974152
Bhadrak,3397.6953997918813,29,3,0.9806899806008493
Bharuch,1814.2892769276366,18,12,0.9898940911235778
Bhavnagar,2696.3551396800535,68,7,0.984905363602999
Bhind,0.7443371752747636,0,0,1.0
Bhiwani,2878.448859300909,142,0,0.9839354060714098
Bhojpur,0.7615538214272851,0,0,1.0
Bhopal,0.7958699224534267,0,0,1.0
Bijapur,1826.6070749785652,28,0,0.9896424264667331
Bijapur,1826.6476681060828,28,0,0.9896424264667331
Bilaspur,0.7157877072291529,0,0,1.0
Bilaspur,0.7237644095109557,0,0,1.0
Bishnupur,0.7980458022072044,0,0,1.0
Bokaro,3012.485116312721,60,12,0.9830598227861375
Bongaigaon,0.7536934576550955,0,0,1.0
Boudh,1274.4367836109707,11,2,0.9927593981020291
Budgam,0.7223037444422016,0,0,1.0
Bundi,1359.0793276839563,19,12,0.992717453992555
Burhanpur,0.7510674738571329,0,0,1.0
Buxar,0.7499505783770194,0,0,1.0
Cachar,0.7732613249885596,0,0,1.0
Central Delhi,0.7260317749027001,0,0,1.0
Chamarajanagara,3129.576023535477,119,6,0.9825669794998165
Chamoli,1563.1407295303018,15,7,0.9915299113930688
Champawat,818.7827179670875,8,7,0.9957085932994285
Champhai,43.80108582448173,0,0,0.9997535783568395
Chandel,0.783323390410969,0,0,1.0
Changlang,0.7746994768161519,0,0,1.0
Chatra,646.7334141980242,11,0,0.9963639700099617
Chhatarpur,0.7517286753181944,0,0,1.0
Chikkamagaluru,6300.520971614829,139,14,0.9646437372201542
Chirang,0.7580380472555397,0,0,1.0
Chitrakoot,993.0635079928717,14,1,0.9944240549467834
Chittorgarh,1751.5828801479838,40,13,0.990628113039375
Churachandpur,0.7947821860372128,0,0,1.0
Dadra and Nagar Haveli,754.6841530325331,1,0,0.9957033502857442
Dahod,0.7159130262606743,0,0,1.0
Dakshin Bastar Dantewada,2693.603515964795,16,6,0.9846668064803649
Daman,644.0074143134259,1,1,0.9963849420646987
Damoh,0.7714855345602134,0,0,1.0
Dang,0.742353789213768,0,0,1.0
Darjeeling,8233.916346490314,200,13,0.9542704346458344
Darrang,0.7674167844469676,0,0,1.0
Datia,0.7498552626122922,0,0,1.0
