District name,priority_score,deceased,active,recovered
Bengaluru Urban,387278.4287536696,4306,370,0.0
Thane,253654.40094363384,5559,346,0.36641339370664217
Ahmednagar,68816.25409863572,1040,83,0.82365859053731
Akola,10512.055141514438,346,18,0.9737754549985209
Amravati,19916.257166258943,381,84,0.949312538477324
Amritsar,14452.061263210544,551,20,0.9641038214812071
Ballari,38835.04289363384,597,14,0.8986437326269052
Bhandara,12606.128604932723,263,42,0.9682933524509556
Bikaner,18984.012287709575,165,4,0.9500667606557203
Chandigarh,19615.195945767293,316,64,0.9495310763523364
Chandrapur,23184.131665397683,388,43,0.941407863632366
Dhamtari,7842.232678422975,107,76,0.9807926528632459
Dharwad,21840.03065364563,607,10,0.9436811905517015
Dhule,15607.030654109465,344,10,0.9599462716638995
Durg,22483.419397247602,562,137,0.9454268284557634
Faridabad,45424.14390641043,402,47,0.8812912923317192
Ghaziabad,25989.180640836916,102,59,0.9321253341364156
Jalna,12751.049020041626,341,16,0.9674778330637145
Jalpaiguri,14314.101055824503,155,33,0.9633922408393987
Jammu,23649.199007177565,354,65,0.9401819194554676
Kannur,39251.70407013992,198,230,0.9051865433970914
Kasaragod,23989.18064154445,85,59,0.9407709056795862
Korba,15928.180641229863,110,59,0.9583951857705193
Latur,23236.156152786196,680,51,0.9410080992268557
Muzaffarpur,11548.140848456658,45,46,0.9700496507391644
Nanded,21240.091873553414,654,30,0.9463169705320331
Osmanabad,16808.0306534847,536,10,0.9571532510174005
Palakkad,47439.76222808943,124,249,0.8869333006414886
Patna,48561.74998069131,378,245,0.8768965489671421
Puducherry,30437.085749539114,518,28,0.9208253269406563
S.P.S. Nellore,62067.01840367546,505,6,0.8372265944603314
South 24 Parganas,35904.146967241235,673,48,0.9073959080115452
Wardha,9411.06126353439,265,20,0.9764858576678811
Wayanad,16491.63672743748,49,208,0.9633575945909211
Y.S.R. Kadapa,54948.07350193088,459,24,0.855258634244885
Alappuzha,56445.12849506392,235,352,0.8608180245775157
Ernakulam,81936.60882902711,306,734,0.8046404652191642
Kollam,58408.125427958286,214,437,0.8569189890757714
Kottayam,50234.11315831404,145,777,0.8849957758227818
Kozhikode,85126.94643014073,288,507,0.7887484975521093
Malappuram,90032.15448036464,336,610,0.7748153754720551
Pathanamthitta,29279.579776580606,49,561,0.9366160209583152
Thiruvananthapuram,81162.85567049321,649,414,0.794347864325291
Thrissur,73576.61189567768,321,649,0.8207536358572681
Ahmedabad,57310.14892657678,2243,170,0.8610338973564913
Anantapur,67307.01315040578,597,15,0.8226058776027994
Chittoor,86030.04556219114,840,52,0.7739705400284099
Dakshina Kannada,32818.03067109569,734,35,0.9153085781446134
East Godavari,123625.01840643019,636,21,0.6732165843596174
Guntur,74675.049065803,664,56,0.8041420922602946
Howrah,34487.06045402559,1000,69,0.912611500955437
Jalgaon,56022.057826006014,1442,66,0.8560368422876119
Kanpur Nagar,32214.035050651764,822,40,0.9178270938993287
Kolhapur,49106.007019197874,1658,8,0.8748710759792229
Krishna,47667.05870185894,665,67,0.876262256110399
Kurnool,60548.003514518125,487,4,0.8400889076037855
Prakasam,62008.007894576076,578,9,0.8365789761234046
Sangli,50097.0271666379,1766,31,0.8720807204287606
Satara,54391.04205841,1755,48,0.8619986621217895
Solapur,53221.07096591194,1756,81,0.865463286969546
Srikakulam,45924.00526671515,346,6,0.8787834369611509
