District name,priority_score,deceased,active,recovered
Ahmedabad,57792.18164287593,2251,158,0.8605564283878625
Ahmednagar,69156.14140767949,1045,123,0.8235574643058687
Anantapur,67363.02760213843,597,24,0.8234806315125728
Ballari,38860.00460989755,597,4,0.8990178649491446
Bhopal,39428.16899870882,579,147,0.9023455197208585
Chittoor,86189.05059389288,841,44,0.7746997559896461
Dakshina Kannada,32911.031052016864,734,27,0.9154971744077913
East Godavari,123740.05174309599,636,45,0.674856865804903
Faridabad,45526.032199896195,402,28,0.8813251272377551
Guntur,74798.04714487582,665,41,0.8049480318882586
Gurugram,56869.07358391672,343,64,0.8525976107650691
Howrah,34680.06323943743,1007,55,0.912503344875915
Jalgaon,56179.06323922707,1449,55,0.8563491706032433
Kanpur Nagar,32316.068987383245,822,60,0.9178630945599733
Kolhapur,49145.010359382904,1660,9,0.8755653171472249
Krishna,47839.060940001276,666,53,0.8764528683801263
Kurnool,60571.01150813424,487,10,0.8409799625373897
Patna,49149.27475859912,380,239,0.8760978478869657
Prakasam,62036.008059560045,579,7,0.8374271081991188
Raipur,52826.17934476228,722,156,0.8723436386421262
S.P.S. Nellore,62106.01380587306,505,12,0.8380417705454863
Sangli,50163.021854816296,1769,19,0.8725926828686715
Satara,54638.08048280247,1768,70,0.8620321479004777
Solapur,53496.103474256604,1764,90,0.8651028102256499
South 24 Parganas,36069.06898572361,680,60,0.9069104474053036
Srikakulam,45959.009209268,346,8,0.8793963591853604
Visakhapatnam,59207.044845668286,551,39,0.8452402084553164
Vizianagaram,41030.009209074335,238,8,0.8920340289792101
West Godavari,93871.0218537969,536,19,0.7531653786134596
Y.S.R. Kadapa,55008.01840430252,461,16,0.8559597078234329
Bengaluru Urban,388850.6568808849,4321,464,0.0
Thane,254875.59176010967,5586,418,0.36685539273479706
Kolkata,123605.77647713046,2956,280,0.6874786391587604
Nagpur,125681.24236003686,3209,448,0.6864215258992749
Nashik,115579.88740145497,1901,320,0.7036320715975657
North 24 Parganas,116960.63504637145,2341,229,0.7015999766852213
Mumbai,294068.1531110369,11125,631,0.2763543104521743
Pune,373220.03067346604,7767,564,0.0677002885203859
Almora,1496.2392583503201,24,10,0.9926425976902473
Ambedkar Nagar,908.6312078343468,43,5,0.9953184984222784
Amreli,1844.2948453567792,32,6,0.9902740281314
Amroha,2065.7818306470695,50,14,0.9890950421653071
Anand,1105.311310893451,17,6,0.9941448112695161
Anantnag,2336.455108955973,83,6,0.9877968328992722
Araria,3489.7127216523263,22,4,0.9811971608958174
Auraiya,1696.3035937858092,46,11,0.9911006430109977
Bahraich,1974.7692217423828,74,1,0.9896010788383941
Balaghat,1473.8382949703418,14,9,0.9922345890637791
Balangir,4152.772776995234,39,9,0.9778668567174381
Banda,1821.4350535366418,40,18,0.9904621360046417
Banka,1684.1276647370842,19,6,0.9911721769909628
Baran,1214.8520729608404,33,13,0.9941236160161931
Bargarh,4944.817765234603,40,14,0.9735006345328964
Barpeta,0.7328688433733522,0,0,1.0
Barwani,1329.2559465686293,25,10,0.9931168414833498
Bastar,3689.800314683898,83,5,0.9806222396494305
Basti,2452.358032038345,97,11,0.9870814930996203
Begusarai,3765.7501139553783,34,7,0.97995193976309
Betul,1566.3372163653728,70,12,0.9919113614506031
Bhadohi,1074.1368843270816,21,-1,0.9944256483760462
Bhadrak,3607.5165970938187,29,6,0.9805215621961462
Bhagalpur,4570.956134609395,76,15,0.9756916938451634
Bharuch,1892.0028586945525,18,20,0.9901495060181272
Bhavnagar,2837.3844026248457,68,2,0.9849540195473224
Bhind,712.4398634625765,10,4,0.996200750841849
Bhojpur,2425.063555821224,42,5,0.987023206152982
Bidar,3535.99160700033,171,6,0.9813375794490824
Bijnor,2083.342801838705,59,13,0.9891480302986146
Bikaner,0.74150682780491,0,0,1.0
Bokaro,3169.3830193564945,60,3,0.983083538441566
Budaun,1876.932155001099,45,19,0.990056776784839
Bundi,0.7212546473811943,0,0,1.0
Buxar,1936.2894689266268,18,2,0.9896063776517249
Cachar,0.732519813546715,0,0,1.0
Chamba,1394.0209292287377,49,3,0.9928651478501389
Chandauli,2303.887020750214,59,29,0.9879822913658486
Chhatarpur,986.5231175249792,32,6,0.9948575016625026
Dakshin Dinajpur,3937.1059154815557,73,4,0.978905424130266
Damoh,1290.3040175969272,76,10,0.99360963112311
Darbhanga,1970.8834195883694,32,4,0.9894871543517829
Darrang,0.7281954872018012,0,0,1.0
Dausa,0.7363933565237103,0,0,1.0
