District name,priority_score,deceased,active,recovered
Ahmedabad,56005.46699381219,2219,209,0.862843458328721
Chennai,222888.68819772243,3965,308,0.4171015721394109
East Godavari,123361.08491623747,636,38,0.6697967261269969
Kolkata,120503.86694982844,2882,388,0.6928590906268308
Nagpur,122209.69490083175,3147,311,0.689751530156296
Nashik,112921.3284636868,1847,147,0.7064070823220037
North 24 Parganas,113788.7999155637,2252,358,0.706895760380359
Ahmednagar,67938.45339304577,1024,149,0.8232551358444006
Amravati,19477.176522226524,377,58,0.9494582693237074
Amritsar,14252.076115318052,539,25,0.9646045892539425
Angul,10635.106540065377,37,35,0.9720454551590634
Bagalkote,13646.003090591912,136,1,0.9636218333796812
Balasore,11912.030474370233,95,10,0.9684816151754786
Ballari,38729.12479286681,594,41,0.8977231922286689
Beed,16787.10653945848,518,35,0.9570476285614776
Belagavi,26107.045686001737,342,15,0.9309910984996773
Bengaluru Rural,18132.05785736012,151,19,0.9523525393709822
Bhopal,37618.368204396334,559,121,0.905628437283166
Buldhana,13311.200861100615,215,66,0.9669642833036797
Chandigarh,19184.170435909542,312,56,0.9500306436241013
Chandrapur,22842.22216077958,378,73,0.941758215056144
Chikkamagaluru,13604.024388977898,139,8,0.9639863170143661
Darjeeling,17368.16739180165,196,55,0.9550470183888743
Dehradun,25949.721150366768,811,237,0.9373115147129893
Dharwad,21755.073073087486,606,24,0.943251248018964
Faridabad,45033.209986960006,397,69,0.8813700264858108
Gondia,13507.063943085332,146,21,0.9650230704641362
Gurugram,55999.27996618659,341,92,0.8533479846754881
Haridwar,13083.106539836159,145,35,0.9664729053665491
Idukki,15162.328654786368,15,108,0.9673098677869364
Jalandhar,19553.051774279927,624,17,0.9503195306530736
Jammu,23051.301269226748,346,99,0.9409995491202445
Kalaburagi,20933.109581596946,322,36,0.9449737706776966
Kanyakumari,16187.03960182431,255,13,0.9574310113475905
Kasaragod,23596.219118661687,82,72,0.9410589464533042
Latur,23024.143052170766,674,47,0.9409563510598374
Ludhiana,24456.11871180743,952,39,0.9379594856190957
Malda,12305.082198905173,109,27,0.9680442348138568
Mysuru,51914.20389968873,1006,67,0.8637533174760453
