District name,priority_score,deceased,active,recovered
Adilabad,0.6942890663801324,0,0,1.0
Aizawl,1336.3744280582546,8,7,0.992811026383819
Akola,5319.789811625781,362,34,0.9728419439067798
Ambala,5542.433570164948,144,7,0.9700671611738266
Amravati,9972.17911710216,391,77,0.9472089790722145
Amritsar,7001.251012896903,568,18,0.9631379986749633
Angul,5313.111626848455,37,20,0.9711895452006392
Anjaw,97.0868901651488,0,0,0.9994699853206719
Anuppur,0.7229425390155801,0,0,1.0
Ashoknagar,0.7195722349599729,0,0,1.0
Ayodhya,3799.5822426159853,119,4,0.9798542459631847
Bagalkote,6482.681543210115,136,8,0.9647306408241209
Bageshwar,0.7628530566182634,0,0,1.0
Balasore,5747.152277412968,100,6,0.9687888904766235
Balrampur,0.689521493383384,0,0,1.0
Banaskantha,0.6878304437679642,0,0,1.0
Bandipora,0.7659494286692284,0,0,1.0
Barabanki,3672.6702882203876,101,7,0.9801738136374856
Baramulla,0.6917032862293838,0,0,1.0
Barnala,1088.6896600924363,66,4,0.9942737629743177
Bathinda,4405.892900732589,213,2,0.9765754296626352
Beed,8329.769872161054,540,31,0.9566687018537523
Belagavi,12521.188211351535,342,24,0.932412735940971
Bengaluru Rural,8745.417826017447,155,17,0.9527169747593499
Bhandara,6278.023245335381,292,15,0.9672222294391977
Bhopal,0.7661995357450161,0,0,1.0
Bijapur,1889.2882273674186,28,2,0.9897218721989114
Bijapur,1889.3282509423382,28,2,0.9897218721989114
Bikaner,8984.192758215308,167,2,0.9510333987191312
Bilaspur,0.6884779308766643,0,0,1.0
Bilaspur,0.6963427139301105,0,0,1.0
Bishnupur,0.7688558406020481,0,0,1.0
Bongaigaon,0.7248006575566152,0,0,1.0
Boudh,1318.447739306227,11,1,0.9927928396056067
Budgam,0.6949025431084283,0,0,1.0
Buldhana,6773.316226391479,233,26,0.9649073123838969
Burhanpur,0.722195055659975,0,0,1.0
Central Delhi,0.6985782664528167,0,0,1.0
Chamarajanagara,3246.6441651274686,119,4,0.9825406929162499
Chamoli,0.7400306843518187,0,0,1.0
Champawat,0.7366088953910749,0,0,1.0
Champhai,45.115407513683664,0,0,0.9997557775497213
Chandel,0.7545259954034325,0,0,1.0
Chandigarh,9689.999076360951,330,34,0.9480949349822679
Chandrapur,11273.837549710473,408,15,0.940012211122514
Changlang,0.7458649748703827,0,0,1.0
Chatra,669.24652584225,11,0,0.9963808311357643
Chikkamagaluru,6545.434143905314,139,8,0.9645331843749594
Chirang,0.7290245447720985,0,0,1.0
Chitrakoot,0.7140793151858469,0,0,1.0
Chittorgarh,1842.5820448962975,40,13,0.9902362982112004
Churachandpur,0.7656479789009923,0,0,1.0
Dadra and Nagar Haveli,779.1563272176113,1,0,0.9957339014536432
Dahod,0.6886014915864119,0,0,1.0
Dakshin Bastar Dantewada,2791.3862424412973,16,2,0.9846997233011601
Daman,666.9064420115044,1,1,0.9964146065810155
Dang,0.7146712704307436,0,0,1.0
Darjeeling,8565.188962871749,201,19,0.9540394133464971
Datia,0.7208094810891508,0,0,1.0
Deogarh,617.3523883812127,5,2,0.9966536328089479
Dhamtari,3962.9021756920065,120,9,0.9792800633939126
Dhanbad,0.710203248763343,0,0,1.0
Dharwad,10410.971054805896,610,12,0.9445537094532275
Dhemaji,0.7231185000606704,0,0,1.0
Dholpur,0.6912937027290037,0,0,1.0
Dhule,7509.399216644523,344,18,0.9601449746034633
Dibrugarh,0.7766475532635267,0,0,1.0
Dima Hasao,0.7283262916104218,0,0,1.0
Dimapur,3045.2333305577827,59,1,0.98370204861066
Diu,148.03749003940476,0,0,0.9991971836474883
Durg,11489.454419874462,597,25,0.9416516192727887
East Champaran,0.6874828370554218,0,0,1.0
East Delhi,0.692682565660047,0,0,1.0
