District name,priority_score,deceased,active,recovered
Alappuzha,33911.54118690444,106,498,0.9160915611052346
East Godavari,116392.2280764316,613,354,0.6402021361677975
Ernakulam,47311.72356442356,156,518,0.8869224220221357
Kolkata,83072.04281496402,2235,882,0.7619643456051186
Kozhikode,49328.25245448166,137,576,0.8691177988183999
Lucknow,63746.08822519208,889,229,0.8073869353215861
Malappuram,52892.25850487235,155,467,0.858301514408813
Nashik,95425.43176093133,1544,486,0.7167932973865483
North 24 Parganas,77992.98809789757,1602,876,0.7753508681406569
Thiruvananthapuram,59675.29190930103,413,361,0.8356111813420706
Thrissur,41139.948464102716,128,433,0.8997832873248884
West Godavari,86452.88463033621,500,426,0.7326855602280643
Bikaner,14204.050816515473,141,201,0.9578184257372101
Chandrapur,16584.061148926714,244,104,0.9605176595031087
Coimbatore,43753.520145146016,562,247,0.864970588994092
Darjeeling,11774.58148673782,141,155,0.9670964371404247
Faridabad,25818.275273577096,251,223,0.9216706225329584
Gautam Buddha Nagar,18171.6120954312,68,158,0.9457799076391218
Ghaziabad,18876.44885312549,84,142,0.943051649854235
Gurugram,30943.06075565589,215,398,0.9131698098604267
Hisar,10329.601895037385,138,157,0.9718241273444957
Howrah,25797.06102142617,748,202,0.9248697144036532
Jaipur,34031.21393144984,376,315,0.9041723639740977
Jalpaiguri,9278.295812110937,88,127,0.9736558654317484
Jammu,17785.101959703137,259,108,0.9457283093831429
Janjgir Champa,11406.2242602897,109,218,0.966796522277547
Jodhpur,29829.38750954211,186,234,0.9180877686334202
Kannur,25293.989603328813,112,195,0.9355892520832796
Kollam,34534.57102877953,116,350,0.9087742834292201
Kottayam,24315.509941142176,49,246,0.9394236474807152
Meerut,13878.489664940678,330,146,0.9610013931529114
Nadia,12610.754940493125,155,172,0.966612703490622
Palakkad,27066.91805408258,57,286,0.9369275818477335
Paschim Medinipur,14662.948793612939,211,191,0.9592470524496272
Purba Bardhaman,7997.244796330018,74,122,0.9781287892469235
Raigarh,13675.938583118117,150,190,0.9636845024638168
Raigarh,13675.938583030927,150,190,0.9636845024638168
Rajnandgaon,12070.112163196267,105,109,0.9645842470524496
Ranchi,25879.244796958516,176,122,0.9225316684296071
Rewari,7918.1733787253925,36,115,0.9769065555584221
South 24 Parganas,25175.42831363881,473,238,0.9290717473749387
Tiruppur,12993.581492644436,194,155,0.9620817316374707
Tumakuru,20955.25499724709,341,123,0.9383304094321612
Mumbai,259112.35542934123,10348,706,0.257526895590929
Pune,335094.71995455923,6734,375,0.020713474884548888
Akola,4207.814174071633,281,16,0.9751651144191327
Alirajpur,0.7063515288166444,0,0,1.0
Almora,909.2076053466393,10,8,0.9944112638992803
Ambala,4404.747036655234,111,23,0.9717757539795155
Ambedkar Nagar,843.6862568082073,35,1,0.9948047006011197
Amravati,8346.452546843218,354,16,0.9488693532158613
Amreli,1386.6503587879984,25,14,0.9923021851861407
