District name,priority_score,deceased,active,recovered
Alappuzha,61738.871500508634,265,432,0.8499173708822287
Idukki,19221.545163751427,26,284,0.9611825608249358
Kannur,42579.32112034433,223,259,0.8967709479149832
Kollam,64417.73182803939,237,528,0.8469458505585937
Kottayam,57726.27849340874,167,589,0.8643448840325094
Kozhikode,93234.9954319453,336,669,0.7716308433383207
Malappuram,96674.66538182857,363,409,0.7601279317697228
Palakkad,50837.01642076627,152,225,0.8802008122155551
Pathanamthitta,36199.01488826331,66,448,0.9246563202152006
Thiruvananthapuram,86072.45926155314,685,386,0.7862199654886587
Thrissur,79868.91630954319,354,437,0.8062021363667169
Wayanad,19314.222539583723,58,248,0.9575463583236454
Bengaluru Urban,393673.5864424932,4352,426,0.0
Thane,262987.6057161723,5657,440,0.35544074944870474
Ahmedabad,59418.08356497154,2274,116,0.8580916583690003
Ahmednagar,70299.09076755804,1064,126,0.8220267853884611
Anantapur,67539.01657918385,597,23,0.8258506628575599
Aurangabad,48628.02882300812,1224,40,0.878107715005135
Aurangabad,48628.02882300181,1224,40,0.878107715005135
Ballari,39030.012256503236,597,17,0.9001829830936133
Chittoor,86648.01297814747,845,18,0.7767788719691796
East Godavari,124010.01946045071,636,27,0.6789845741602849
Guntur,75217.02954452566,667,41,0.8064810422216546
Howrah,35157.03602773755,1028,50,0.9119387345493977
Jalgaon,56804.033146376605,1465,46,0.8574400091752207
Khordha,52897.00937599456,341,13,0.8632996387256869
Kolhapur,48905.01081758796,1664,15,0.8772266852951449
Krishna,48270.021621611646,674,30,0.8768409089724274
Kurnool,60701.00361386709,487,5,0.8433044348637532
Prakasam,62098.00145311906,580,2,0.8398168083786447
S.P.S. Nellore,62239.00145158446,506,2,0.8401869451207115
Sangli,50497.01513909063,1774,21,0.8741665406811558
Satara,55353.04899284675,1794,68,0.8624081826285964
Solapur,54743.083566950656,1787,116,0.8645534117745189
South 24 Parganas,36602.0245015126,698,34,0.9071347766928542
Srikakulam,46040.00577499546,347,8,0.8810583825545691
Visakhapatnam,59476.01585890357,556,22,0.8469041450101917
Vizianagaram,41088.006495088935,238,9,0.8936039328332143
West Godavari,94078.00505403426,539,7,0.7567106833975425
Y.S.R. Kadapa,55138.00649378151,462,9,0.8578518514656894
Mumbai,300475.36854350835,11212,675,0.26792947591765237
Pune,380069.3949005485,7837,688,0.07005228833130883
Akola,5346.313633725755,360,35,0.9731103476678779
Almora,1540.0014970053,26,6,0.9924669353199076
Ambala,5629.405612305621,143,9,0.9701101547797165
Ambedkar Nagar,0.7297419121313662,0,0,1.0
Amravati,10020.794770064398,384,54,0.9477872599976019
Amreli,1845.2440088765593,33,10,0.9902044093191048
Amritsar,7097.5367292352275,567,24,0.9633747087128104
Anand,1154.943277099969,17,16,0.9939579086752753
Araria,3458.9823760695085,22,1,0.9813576198643527
Auraiya,0.7352554005023998,0,0,1.0
Bahraich,0.7524495360174159,0,0,1.0
Balaghat,0.7441532373693258,0,0,1.0
Balangir,4194.977993906822,41,7,0.9776953513953113
Banda,0.7494803546812139,0,0,1.0
Banka,0.7331607005197869,0,0,1.0
Baran,1240.0228681131423,34,6,0.993595591723534
Bargarh,4968.923993461887,40,8,0.9735430427325475
Barpeta,0.7422345791575181,0,0,1.0
Barwani,0.7445776971972955,0,0,1.0
Bastar,3688.7788088038055,84,8,0.980549574864066
Bathinda,4474.762076476968,211,24,0.9766318599110629
Begusarai,0.7440555074891549,0,0,1.0
Betul,0.7471655098917668,0,0,1.0
Bhadrak,3576.751887556912,29,2,0.9807841685738267
Bhandara,6341.410570179862,284,40,0.9673940809400431
Bharuch,1921.18025760149,18,5,0.9897795340447605
Bhavnagar,2856.6603937542764,68,11,0.9848478529462363
Bhiwani,3027.7967972543643,142,7,0.984026774962074
Bhojpur,0.7411764707056233,0,0,1.0
Bidar,0.7648329119598247,0,0,1.0
Bikaner,0.7513458089568607,0,0,1.0
Bokaro,3185.936916632007,61,7,0.9830675473488304
Budaun,0.7487241336830818,0,0,1.0
Bundi,0.7293641982654987,0,0,1.0
Buxar,0.7293133012499564,0,0,1.0
Cachar,0.7430744500698897,0,0,1.0
Chandigarh,9814.528140629938,329,37,0.948405023433305
Chandrapur,11435.980505611324,402,20,0.9402359491400837
Chhatarpur,0.7308627369997377,0,0,1.0
Dakshin Dinajpur,3906.061548583349,74,3,0.9791341928151767
Dausa,0.7445508343646653,0,0,1.0
Dewas,0.7277257551288635,0,0,1.0
Dhamtari,3996.45314241548,119,14,0.9794209184604397
Dharmapuri,0.7366409325722996,0,0,1.0
Dharwad,0.7921114604871288,0,0,1.0
Dhenkanal,2743.205279617186,29,2,0.9852232028818534
Dhubri,0.7354253100663601,0,0,1.0
Dhule,7605.183802356675,344,15,0.960087790179386
Dumka,667.962357860033,14,1,0.9964472085955135
Durg,11607.663626847128,595,95,0.942485442157011
East Khasi Hills,4075.776157199182,118,13,0.9785138227826985
Etah,0.7335715773084913,0,0,1.0
Etawah,0.7406099698714051,0,0,1.0
Farrukhabad,0.7456181148440354,0,0,1.0
Fatehpur,0.7504187501017691,0,0,1.0
Gadag,0.7572267190827734,0,0,1.0
Gadchiroli,4188.735880252945,93,10,0.9779221253147465
Gaya,0.7485356583341659,0,0,1.0
Ghaziabad,0.7393371549019515,0,0,1.0
Golaghat,0.751768037742167,0,0,1.0
Gurdaspur,0.7436907084820873,0,0,1.0
Gwalior,0.746264528630112,0,0,1.0
Hanumangarh,0.7453291987291848,0,0,1.0
Hisar,0.7537784802795436,0,0,1.0
Hoshiarpur,0.7614474519030157,0,0,1.0
Hyderabad,0.7266822142922278,0,0,1.0
Indore,0.7708535190399863,0,0,1.0
Jabalpur,0.7456094197579497,0,0,1.0
Jalandhar,0.7604565041379684,0,0,1.0
Jalaun,0.7463317491750016,0,0,1.0
Jalna,6276.978621490903,351,23,0.9673758347626172
Jalpaiguri,6983.576389315948,157,7,0.963103622648198
Jammu,0.7671604268985122,0,0,1.0
Jamui,0.7264824246480068,0,0,1.0
Jashpur,1789.0206147393844,30,24,0.991090652222645
Jhabua,0.7421006883865336,0,0,1.0
Jhalawar,0.7314982453310215,0,0,1.0
Jhansi,0.757559156096862,0,0,1.0
Kabeerdham,2740.3502920049864,69,5,0.9853404997367338
Kamrup,0.7583542064255743,0,0,1.0
Kandhamal,2855.2251820138304,33,0,0.9846393252042268
Kannauj,0.7383999131186584,0,0,1.0
Karauli,0.7389271801694134,0,0,1.0
Karur,0.7477675646736099,0,0,1.0
Kasaragod,12023.958644878156,90,92,0.9392245895913378
Kathua,0.7468386095599201,0,0,1.0
Kendrapara,4383.874740854541,29,2,0.9764076925884028
Khagaria,0.7469573204340645,0,0,1.0
Kheda,0.7398019572403124,0,0,1.0
Kokrajhar,0.7417413353155237,0,0,1.0
Koppal,0.7758151719694903,0,0,1.0
Koraput,0.7452612275095464,0,0,1.0
Korba,0.7444767270200818,0,0,1.0
Krishnagiri,0.7566352642693414,0,0,1.0
Kullu,2113.505888480541,83,2,0.9888281262218422
Kupwara,0.773075699910419,0,0,1.0
Kushinagar,0.7498390856748175,0,0,1.0
Lalitpur,0.7406089103444266,0,0,1.0
Latur,11392.252911469788,687,25,0.9410778798984469
Ludhiana,0.7646103117941011,0,0,1.0
Madhubani,0.739784088336761,0,0,1.0
Mahasamund,0.7599979059293424,0,0,1.0
Mainpuri,0.7484347694477851,0,0,1.0
Mandla,0.7427653738261054,0,0,1.0
Mandsaur,0.740974079013078,0,0,1.0
Mathura,0.7491231180594218,0,0,1.0
Mau,0.7359194521301939,0,0,1.0
Meerut,0.7578671364390717,0,0,1.0
Mirzapur,0.7489140333861619,0,0,1.0
Moradabad,0.7463694932128997,0,0,1.0
Morena,0.7358801274546247,0,0,1.0
Muzaffarnagar,0.7424175390110909,0,0,1.0
Nabarangapur,0.736360504965595,0,0,1.0
Nagaon,0.7542747039084318,0,0,1.0
Nainital,0.7790996090532104,0,0,1.0
Nalgonda,0.7310511918827188,0,0,1.0
Nanded,10484.22895872586,669,60,0.9460173807872965
Nandurbar,4305.609265253222,181,65,0.978920451879617
Navsari,0.7373031619963748,0,0,1.0
Nayagarh,0.7454177169426229,0,0,1.0
Osmanabad,8260.435515104798,546,34,0.9575202923558943
Palamu,0.7287069911872047,0,0,1.0
Parbhani,3720.5357991784413,289,14,0.9808962522351568
Patan,0.7447326605019832,0,0,1.0
Patiala,0.7571199160922896,0,0,1.0
Patna,0.7388717537709927,0,0,1.0
Pilibhit,0.7413430763643971,0,0,1.0
Pithoragarh,0.751502661728274,0,0,1.0
Puducherry,14760.556155137116,522,17,0.9217629977948192
Punch,0.7438519436426998,0,0,1.0
Puri,0.7553965691569842,0,0,1.0
Raichur,0.7534625765270411,0,0,1.0
Raipur,0.7683325225705776,0,0,1.0
Raisen,0.7363386985415629,0,0,1.0
Rajgarh,0.7448698458182178,0,0,1.0
Rajnandgaon,0.7608895840629257,0,0,1.0
Rajouri,0.7614176095644543,0,0,1.0
Rajsamand,0.7398271869565333,0,0,1.0
Rampur,0.7339214998434952,0,0,1.0
Ranchi,0.7480615487079243,0,0,1.0
Ratlam,0.7407248600153729,0,0,1.0
Rayagada,0.7441531349645786,0,0,1.0
Rewa,0.7465909091000005,0,0,1.0
Rohtas,0.7483518086531127,0,0,1.0
Sagar,0.7528433828435667,0,0,1.0
Saharsa,0.7403164209192037,0,0,1.0
