District name,priority_score,deceased,active,recovered
Alappuzha,58970.564902678925,246,391,0.8559364198522115
Ernakulam,86690.39426712671,329,719,0.796260270041883
Kannur,40824.94209414901,209,252,0.9016076679469394
Kollam,61158.07859794902,225,435,0.8522614494020275
Kottayam,53659.347566119475,157,715,0.8751352447040674
Kozhikode,88749.97352261159,304,426,0.7802888905853891
Malappuram,93228.4948545701,350,385,0.7675502215249022
Palakkad,49083.02381810739,135,259,0.8833223207069842
Pathanamthitta,32611.763822044984,62,665,0.9318156091474121
Thiruvananthapuram,83470.52987902143,666,388,0.7909241918882135
Thrissur,76616.19175297099,338,616,0.8135478996596177
Bengaluru Urban,390348.472736224,4333,393,0.0
Chennai,226700.29350754878,4027,244,0.41998646894834246
Thane,259515.4715345205,5604,392,0.36026819913285435
Kolkata,124361.37377946003,2984,199,0.6858216165131481
Nagpur,127326.66115355896,3229,352,0.6846264613667414
Nashik,116354.29301359522,1923,156,0.7025906435673539
North 24 Parganas,117844.44515184432,2373,237,0.7007900133467766
Ahmedabad,58380.112395885764,2260,141,0.8598746403346434
Anantapur,67408.0087781049,597,11,0.8244253909921104
Chittoor,86407.06537041395,845,82,0.7755477575046003
Dakshina Kannada,33038.03508238996,734,44,0.9157705196818886
East Godavari,123806.0167489227,636,21,0.6766131303851084
Guntur,74932.0478345767,667,60,0.8057293737018483
Howrah,34826.02870531137,1012,36,0.9123772267662102
Jalgaon,56373.05261736823,1453,66,0.8569367699747543
Kolhapur,48798.00798170194,1660,10,0.8761750823314476
Krishna,47992.05261722014,667,66,0.8768095149091656
Kurnool,60607.00399561473,487,5,0.8419104581340311
Prakasam,62055.004792836604,579,6,0.8383750102009387
Sangli,50281.01834345965,1769,23,0.8733425119844578
Satara,54879.03269075193,1773,41,0.8620280255984332
Solapur,54030.06935596953,1770,87,0.8654529085179813
Srikakulam,45985.008778257,347,11,0.8800422253051726
Thiruvallur,42849.03189362624,680,40,0.8898245965035131
Visakhapatnam,59299.03269016152,553,41,0.8459539786293624
Vizianagaram,41048.007183925125,238,9,0.8926703293521153
West Godavari,93954.02153083269,539,27,0.7545983199382942
Alwar,9830.162373710342,78,12,0.9444621406966123
Barmer,2273.4046658739585,51,4,0.9873245109472526
Coimbatore,24116.277766331434,657,83,0.8648553309447781
Ganjam,1.0047030121878537,0,0,1.0
Hassan,12856.758523354265,393,33,0.927543061124025
Hooghly,13141.109006107596,466,46,0.9272429560872621
Kangra,3604.3105857558894,191,29,0.9806063701242803
Lucknow,1.1056902801610684,0,0,1.0
Mandi,1.0291225132323818,0,0,1.0
Mayurbhanj,1.005599714639736,0,0,1.0
Murshidabad,5493.8919081491,147,15,0.9694287737550248
Nagaur,1.0568484012966108,0,0,1.0
New Delhi,1.0891903176039162,0,0,1.0
Purba Medinipur,9264.028180275807,275,24,0.9484819686890411
Salem,14530.449745867161,464,29,0.9183582674988877
Sikar,1.0116740962718156,0,0,1.0
Sirmaur,1.0125978358826175,0,0,1.0
Sivaganga,2999.6532292063366,126,6,0.9832072804428919
Tirunelveli,7018.123507808851,212,7,0.9604493151550411
Vellore,9288.680002081644,340,11,0.9478343736097108
Viluppuram,6885.936788321816,110,8,0.9609179002124428
Agra,5009.423447969626,170,6,0.9736960567777669
Akola,5250.142280023661,352,31,0.9734854567519684
Almora,1505.2970506293893,26,10,0.9925789815909253
Ambedkar Nagar,909.5778055425208,43,2,0.9953299444279182
Amreli,1849.0766070876477,33,2,0.990225526302627
Anand,1126.46767414053,17,5,0.9940505492711923
Araria,3487.8259795339004,22,0,0.9812644952049007
Auraiya,1702.2179238812355,46,4,0.991073191406466
Bahraich,1978.439445701347,74,2,0.9896305812297462
Balaghat,1486.8072543518706,14,5,0.9921656790402957
Balangir,4172.535712131808,41,14,0.9778159197824502
Banda,1831.0964294063085,40,4,0.9903887413226208
Banka,1692.492825240365,19,6,0.9912258764251699
Banswara,1059.391833315509,34,6,0.9947086743518126
Baran,1229.5652262783344,33,10,0.9939978992647427
Bargarh,4959.813527102746,40,10,0.9735670642619654
Barpeta,0.7329742314112195,0,0,1.0
Barwani,1347.7354295176788,25,9,0.9930501991486494
Bastar,3696.4515844639654,83,6,0.9806985076355672
Basti,2454.0396036818,97,5,0.9871139109214541
Bathinda,4461.365988699825,208,2,0.976852424664422
Begusarai,3785.4540767502817,35,15,0.9798613725330181
Betul,1596.2301067227604,71,14,0.9918761040048227
Bhadohi,1075.8785513197547,21,1,0.9944217318166622
Bhadrak,3606.4741946471454,29,3,0.9806116351249253
Bhagalpur,4576.633029462655,77,7,0.9757652020312373
Bharatpur,0.7555268809033121,0,0,1.0
Bharuch,1911.8006322282342,18,8,0.9900333537790859
Bhavnagar,2851.2934429043985,68,4,0.9849342006544396
Bhind,720.4168760820444,10,9,0.9962065670353044
Bhiwani,3057.981729857275,141,21,0.983881200525447
Bhojpur,2437.47926019053,42,6,0.987048098413392
Bidar,3541.3483129782894,171,2,0.9813934877207022
Bijnor,2097.5928851417207,61,14,0.9891330386687972
Bikaner,0.7415865566218608,0,0,1.0
Bokaro,3185.367380379827,60,14,0.9830677579258004
Budaun,1898.2280104239737,45,32,0.990078106284568
Bundi,0.7214137689759373,0,0,1.0
Buxar,1936.1099634211528,18,1,0.9896332137300686
Cachar,0.7325887563653274,0,0,1.0
Chamba,1404.6591395045812,50,14,0.9927342991099516
Chandauli,2312.040827836662,59,8,0.9879457810233582
Chhatarpur,996.6254141754384,32,5,0.9948192393653568
Chhindwara,1318.0930027166578,42,9,0.9931607641621936
Dakshin Dinajpur,3939.591879009983,73,1,0.9789900149262768
Darbhanga,1983.8010897624138,33,9,0.9894989562136222
Darrang,0.7282803459033771,0,0,1.0
Dausa,0.7365317555659838,0,0,1.0
Deoghar,1766.396052101016,23,2,0.9905730163451945
Deoria,3269.0431779922037,95,4,0.9828150378948421
Dewas,1360.357664322012,26,4,0.9928369666225284
Dhamtari,3943.5248712955577,111,44,0.9800298525536569
Dhar,1901.1452613466085,58,14,0.990072841283923
Dharmapuri,3143.555364060165,54,12,0.9833810254641756
Dhenkanal,0.7266829794537584,0,0,1.0
Dhubri,0.726660371169432,0,0,1.0
Dhule,7635.344891895233,344,19,0.9600149526018317
Dindori,0.7238528612536177,0,0,1.0
Doda,1655.078579075542,64,4,0.9913311764380691
Dumka,671.7886373426235,14,1,0.9964461245646502
Dungarpur,0.7471080990316398,0,0,1.0
East Khasi Hills,4062.6514273327684,115,24,0.9786188323808069
Etah,1223.2323479380093,27,3,0.9936372467205628
Etawah,0.7306900677888581,0,0,1.0
Farrukhabad,0.7362587502073368,0,0,1.0
Fatehpur,0.7418543700573663,0,0,1.0
Firozabad,0.7504374299135056,0,0,1.0
Gadag,5316.257226059728,141,4,0.9716716640297789
