District name,priority_score,deceased,active,recovered
Ahmednagar,66048.20936717247,980,241,0.8262023042547765
Akola,9926.180736465703,339,36,0.9745872190372695
Almora,2692.20582856585,21,41,0.9937403665960679
Ambala,11001.381446187235,135,76,0.9711219658242867
Amravati,19249.21084355934,363,42,0.9507019216908218
Amritsar,13891.301162667345,524,60,0.9652116299442233
Araria,7057.070346354597,22,14,0.9807331921358158
Ballari,38477.115496309045,588,23,0.895557268160699
Bargarh,9894.040240019314,40,8,0.9730708242312682
Bathinda,8789.140594677852,196,28,0.9771043789711802
Beed,16726.286105434512,508,57,0.9572193699337999
Belagavi,25935.130552191593,342,26,0.9297995143101097
Bhandara,11961.291127471486,246,58,0.9700158569987026
Bhavnagar,5488.14059592071,68,28,0.9853378206052272
Bhiwani,6045.090417663257,129,18,0.9841568623102427
Bikaner,18799.090416241394,164,18,0.9486172253578914
Buldhana,12555.296141755507,209,59,0.9674432530133842
Chandigarh,18572.35133936269,300,70,0.9516056597287676
Chandrapur,21983.37642877156,354,75,0.9435330058438031
Dakshin Dinajpur,7944.050275654741,63,10,0.9786124571694703
Darjeeling,16694.587172190757,192,117,0.9566593850145818
Dehradun,24082.234468236613,753,246,0.9418807731118528
Dhamtari,6901.31621679284,96,63,0.9833778733879642
Dharwad,21601.050274088415,606,10,0.9421136381277653
Dhenkanal,5664.025186369427,27,5,0.9844340825672814
Dhule,14970.060310755036,339,12,0.9594648540158126
Durg,20597.516926161967,535,103,0.9498037280580166
East Khasi Hills,7745.3061820174735,102,61,0.9799043035672703
East Singhbhum,17382.060305032133,355,12,0.9532717534735698
Faridabad,43734.91332481389,385,182,0.8832985883944512
Gadag,10826.030203688393,141,6,0.9705259422716537
Gadchiroli,8020.235933842816,66,47,0.9791835308989698
Gondia,13124.23592826826,142,47,0.9655442942526696
Gurdaspur,7672.115506693902,232,23,0.9798987591621295
Gurugram,54345.38499442336,329,276,0.8563721848282898
Haridwar,12729.361372868241,138,72,0.9669137623224404
Hisar,16472.190771260743,292,38,0.9561492997416308
Hoshiarpur,7325.120525301812,279,24,0.9809688293542986
Jalandhar,18992.41657148155,601,83,0.9513173506614475
Jalna,12319.165684256659,327,33,0.9676567126113039
Jalpaiguri,13504.421589168216,143,84,0.9649565873077477
Jammu,22072.592193813536,327,118,0.9419112673401271
Janjgir Champa,17025.129092351995,191,225,0.9554451602887526
Kabeerdham,5228.050276260864,64,10,0.9866546168261607
Kalaburagi,20703.0653221199,321,13,0.944056952129606
Kandhamal,5916.00009819234,33,0,0.9837049932912698
Koppal,13745.060310146038,278,12,0.9628025859105577
Korba,14659.46173126264,95,92,0.960027611137601
Kota,16956.481801747606,157,96,0.9540895532318338
Kullu,4086.2459698207754,77,49,0.9899091826437941
Latur,22794.190769627057,669,38,0.9406665483860237
Ludhiana,23854.291126717413,934,58,0.9384072032911589
