District name,priority_score,deceased,active,recovered
Agra,3853.924281468857,156,60,0.9774548800759915
Aligarh,4707.886338044532,50,23,0.97102232248872
Alwar,8065.795616500688,68,247,0.951024103538352
Azamgarh,2596.5855986943143,90,4,0.9842169318451675
Ballia,3324.6354681025,93,13,0.9798830444075042
Bankura,4235.753499067256,84,69,0.9742697696509143
Bareilly,5872.70759199993,155,12,0.9644086915222038
Barmer,1832.2224891930207,37,7,0.9888684398005224
Bharatpur,3172.161920090829,97,87,0.9809338636903349
Bhilwara,3064.343198189114,30,67,0.9813316314414628
Birbhum,3410.6468143589677,65,74,0.9798177392543339
Bulandshahr,2370.2810438031147,78,20,0.9860870339586797
Chikkaballapura,5523.219313827436,112,21,0.9658572785561624
Chitradurga,6140.612024727531,63,13,0.9619864640227974
Churu,1595.0994546312809,31,11,0.9903645214913323
Cooch Behar,4661.270030191089,57,53,0.9719484682973165
Cuddalore,11138.816588426613,275,24,0.9305717169318451
Cuttack,12794.154445372962,129,38,0.9209273331750178
Dakshina Kannada,14626.411280197644,698,30,0.9107516029446687
Davanagere,9946.477229784507,263,24,0.9382866302540964
Dindigul,4704.1797516493225,190,12,0.9710401329850392
Erode,5463.041199397173,136,42,0.9671990026122061
Ganjam,10030.922593830084,241,7,0.9371289479933508
Gorakhpur,0.9038029654191954,0,0,1.0
Hassan,12356.090133079866,382,30,0.9243469484682973
Haveri,4871.69080610239,188,4,0.9698112087390168
Hooghly,10348.713992862333,371,218,0.9400112799810021
Idukki,4406.137931398253,11,116,0.9777932795060555
Jaipur,0.8981169638094837,0,0,1.0
Jaunpur,0.9030442023732049,0,0,1.0
Jodhpur,0.9114414879479616,0,0,1.0
Kancheepuram,12554.38731671689,413,77,0.9228004037045833
Kangra,1865.556100956932,88,59,0.990376395155545
Kanpur Nagar,0.9100750264440225,0,0,1.0
Kolar,4159.985172670954,166,9,0.9745458323438613
Lucknow,1.0385912111154574,0,0,1.0
Madurai,9041.081717103863,432,22,0.9447251246734742
Mandi,2274.378222110634,58,92,0.9906554262645453
Mandya,8421.385586575096,146,38,0.9482961291854667
Mayurbhanj,5878.016531465386,79,59,0.9646194490619805
Munger,1807.4525293758975,45,18,0.9890762289242461
Murshidabad,4718.899631221153,108,97,0.971832700071242
Nagapattinam,3394.201503447224,123,25,0.9796307290429827
Nagaur,0.9957800831728573,0,0,1.0
Nalanda,3499.6494468242886,53,14,0.9782207314177155
Namakkal,4657.552977287912,100,41,0.9718742578959867
New Delhi,1.0241285814110872,0,0,1.0
Pali,0.8938432269232657,0,0,1.0
Paschim Medinipur,7934.32007724004,241,119,0.9532236998337686
Pudukkottai,0.9190582357669367,0,0,1.0
Purba Medinipur,7991.316121606314,219,106,0.9528318689147471
Purnia,3983.128093786247,16,11,0.9754185466635004
Ratnagiri,4705.084711935539,377,-1,0.9728864877701259
Salem,0.9752274775474795,0,0,1.0
Sikar,0.9550879225886705,0,0,1.0
Sirmaur,1140.6028769042885,20,3,0.9930895274281644
Sitapur,0.8850312771357469,0,0,1.0
Sivaganga,0.9678406279651577,0,0,1.0
Sundargarh,5864.438445746153,107,62,0.9651893849441938
Thanjavur,0.9303844265331103,0,0,1.0
Thiruvallur,0.9193458349217112,0,0,1.0
Tiruchirappalli,0.8997318795255552,0,0,1.0
Tirunelveli,0.9956154405616802,0,0,1.0
Tiruppur,0.9000287276574629,0,0,1.0
Tiruvannamalai,0.9381066750057486,0,0,1.0
Udaipur,0.9142484800385616,0,0,1.0
Udupi,10447.64126356046,187,21,0.934685941581572
Uttara Kannada,6266.2109580580345,164,32,0.9612324863452861
Vellore,0.9759608577754979,0,0,1.0
Viluppuram,0.9753141480324404,0,0,1.0
Yavatmal,5407.019927493476,332,30,0.9679589171218238
Mumbai,270660.7704390892,10599,541,0.2670179292329613
Pune,342547.41584025254,7176,292,0.05321182616955589
Akola,4349.94593639533,291,35,0.9752196627879364
Almora,1047.7592777284704,13,22,0.9943807884113037
Ambala,4674.990984587606,115,82,0.9726935407266682
Ambedkar Nagar,857.2041176884807,36,3,0.9950486820232723
Amravati,8615.267914461665,351,25,0.9516504393255759
