District name,priority_score,deceased,active,recovered
Adilabad,0.6839667475474772,0,0,1.0
Aizawl,1303.8663097950027,7,11,0.9928552029020192
Akola,4953.298847972866,345,30,0.9745105262733308
Ambala,5420.782190403612,141,25,0.9705388042884917
Amravati,9368.511222858078,378,51,0.9495239042806934
Amritsar,6846.808073247746,542,29,0.9643970216118684
Angul,5118.171222434294,37,45,0.9719236633421086
Anjaw,0.8483240985299675,0,0,1.0
Aurangabad,0.6790556188828314,0,0,1.0
Aurangabad,0.6777014217744525,0,0,1.0
Ayodhya,3727.9842226784954,110,16,0.9798429058914324
Bagalkote,6524.981435690494,136,1,0.9637489613557098
Bageshwar,0.7598781936024543,0,0,1.0
Balasore,5707.548919487103,96,14,0.9685408425858949
Balrampur,0.6793266371966449,0,0,1.0
Banaskantha,2150.45113810291,37,18,0.9879288693365315
Bandipora,2210.752298823674,59,3,0.9879396255233557
Barabanki,3643.3556872964114,99,5,0.9799961815536774
Baramulla,3770.99943747831,170,7,0.9796519835753027
Barnala,1082.0519107692073,64,1,0.9942051043484574
Beed,8056.67404123936,518,37,0.9570290336372852
Belagavi,12501.47230398953,342,21,0.9311577152783567
Bengaluru Rural,8683.837744012579,151,15,0.9523877390226391
Bhandara,5955.811688399057,261,53,0.9689173091247422
Bijapur,1898.0337252377135,28,5,0.9894831383326297
Bijapur,1898.0788283173256,28,5,0.9894831383326297
Bilaspur,0.6781506332311021,0,0,1.0
Bilaspur,0.6870135580673535,0,0,1.0
Bishnupur,0.7671751277452663,0,0,1.0
Boudh,1320.5893524616183,11,0,0.9926212558385926
Budgam,3582.675128832891,107,22,0.980644241809836
Buldhana,6426.572360845796,217,50,0.966639686564716
Central Delhi,0.6895328308612237,0,0,1.0
Chamarajanagara,3207.872633431728,119,9,0.9826153130453723
Champawat,0.7304082176153562,0,0,1.0
Champhai,45.70032012417713,0,0,0.9997579857964553
Chandel,0.7514248539391452,0,0,1.0
Chandigarh,9231.27421529655,314,43,0.9498923036794226
Chandrapur,10962.301817023355,383,48,0.9414917217697154
Changlang,0.7413261430859235,0,0,1.0
Chatra,668.5286521533989,11,1,0.9963348293396508
Chikkamagaluru,6512.090880419089,139,10,0.964066268867024
Chittorgarh,1709.2227497473039,36,19,0.9910965663562611
Churachandpur,0.7635814782839687,0,0,1.0
Dadra and Nagar Haveli,785.6311188033511,1,2,0.9956114757757227
Dahod,1370.3031209046621,7,28,0.9927637753140134
Dakshin Bastar Dantewada,2771.4423446118053,15,5,0.9844734443192544
Daman,670.9391279207873,1,0,0.9963052498258842
Dang,0.7076682433292594,0,0,1.0
Darjeeling,8354.034837597006,196,52,0.9548213262916163
Deogarh,602.5675987012409,5,4,0.9966709601779074
Dhamtari,3621.055741156987,105,67,0.9813541501402337
Dhanbad,3509.0546302097555,102,9,0.9806765103703087
Dharwad,10413.51858492234,606,15,0.9433982558843065
Dhemaji,0.7150366610988247,0,0,1.0
Dholpur,1772.3168454779325,29,12,0.9903517004186846
Dima Hasao,0.721370184837968,0,0,1.0
Dimapur,3053.0345609404594,50,6,0.9834569846643666
Diu,149.99385978214585,0,0,0.9991690845678298
Durg,10483.838556499084,546,87,0.9464207443819092
East Champaran,3958.387753885168,50,8,0.9780869583923804
East Delhi,0.6828888900648593,0,0,1.0
East Garo Hills,0.711764784428411,0,0,1.0
East Kameng,0.7826219614737063,0,0,1.0
East Siang,0.7436158500452514,0,0,1.0
East Sikkim,0.7050255254430482,0,0,1.0
East Singhbhum,8465.857692037858,355,24,0.9538478913840255
Faridkot,1835.4491251770248,73,4,0.9900720395612551
Fatehgarh Sahib,1187.2394825636015,111,2,0.993718386894662
Ferozepur,2152.336477108364,140,-3,0.9883564277627939
Gandhinagar,0.7033902185015423,0,0,1.0
Gautam Buddha Nagar,11816.026409602766,89,43,0.9352343100847319
Ghaziabad,12293.172654562739,99,83,0.933693486322164
Gondia,6501.156770346491,146,56,0.9650074352141422
Hailakandi,0.7192181439744472,0,0,1.0
Hamirpur,0.6826083122154695,0,0,1.0
Hamirpur,0.6922902026629756,0,0,1.0
Harda,0.7210524020837821,0,0,1.0
Haridwar,0.6813265537303546,0,0,1.0
Hathras,0.6807070040027905,0,0,1.0
Hingoli,1980.3093560275565,95,12,0.9893271736236787
Hisar,8054.823741243244,313,28,0.9558458530866223
Idukki,7437.839908460074,16,153,0.9662417076522202
Imphal East,0.7489110277106814,0,0,1.0
Imphal West,0.8443043534526057,0,0,1.0
Jagatsinghpur,0.6822935812376497,0,0,1.0
Jajpur,0.6802624488642743,0,0,1.0
Jalandhar,9403.42538596949,628,57,0.9501074274159068
Jalore,2606.485043406107,49,4,0.9858690595596955
Jalpaiguri,6765.058108695035,155,46,0.9635419047593438
Jammu,11111.999409916847,350,94,0.9407280325051965
Jamtara,593.4764002047948,4,1,0.9967112958784982
Janjgir Champa,8734.173017479323,206,122,0.9520032053436737
Jhajjar,2755.206517517474,86,12,0.9850892360149404
Jharsuguda,0.7147361905368179,0,0,1.0
Jhunjhunu,2137.049123375834,51,5,0.9882192863807852
Kaimur,971.1197156748927,10,11,0.9946568641950742
Kalaburagi,10024.739794546487,322,18,0.9451084895893557
Kamrup Metropolitan,0.8032266353482584,0,0,1.0
Kanyakumari,7758.830209203921,255,17,0.9574834825306081
Kapurthala,2230.3400654497964,194,9,0.9882569330346699
Karaikal,1790.5272348652113,61,3,0.990217248083382
Karbi Anglong,0.6983367339469476,0,0,1.0
Karimnagar,0.6873092290108507,0,0,1.0
Karnal,5086.621283336807,145,19,0.9724937412437916
Kasaragod,11353.372755116992,84,84,0.9407603010656692
Khandwa,0.6822395440527713,0,0,1.0
Khargone,0.6801798274722423,0,0,1.0
Khunti,1006.5024173117989,5,3,0.9944256061783537
Kiphire,19.490127983905094,1,0,0.9999085724119943
Koderma,0.690810491776134,0,0,1.0
Kohima,1770.9284923524606,21,5,0.9904915308473993
Kolasib,137.49932109748912,0,3,0.9992524450157175
Korba,7480.706322344825,103,46,0.9583923803172537
Kota,8628.55807906772,164,113,0.95346335770506
Kurukshetra,4054.0465693710457,121,10,0.9780923364857924
Kurung Kumey,0.7799694268816024,0,0,1.0
Kutch,0.6798856989631431,0,0,1.0
Lahaul and Spiti,579.754711057453,11,6,0.9968833948676854
Lakhimpur Kheri,0.677283430939701,0,0,1.0
Lakshadweep,0.7465911621367912,0,0,1.0
Latehar,0.7046993631443295,0,0,1.0
Latur,11040.719250529433,677,37,0.9408248381866144
Lawngtlai,149.92505860251924,0,1,0.9992121093151267
Leh,0.7224353420825064,0,0,1.0
Lohardaga,0.7171389226856524,0,0,1.0
Lohit,0.7392640290132642,0,0,1.0
Longleng,9.45142703936329,0,0,0.9999757985796456
Lower Dibang Valley,0.8072992426092997,0,0,1.0
Lower Subansiri,0.7727815172112081,0,0,1.0
Ludhiana,11719.97542186321,954,29,0.937818483969248
Lunglei,0.7332161528467492,0,0,1.0
Mahabubnagar,0.6809028465318537,0,0,1.0
Maharajganj,0.6782762393781504,0,0,1.0
Mahasamund,3644.476967855794,114,60,0.9809050793403231
Mahe,821.6272948939398,8,13,0.9957351719242011
Malda,5908.336961041621,109,23,0.9680137894315086
Mamit,0.8483192048063891,0,0,1.0
Mansa,1137.027766686582,51,10,0.9938635954167888
Medak,0.6883820115452111,0,0,1.0
Mehsana,0.6795302120150252,0,0,1.0
Moga,1304.8140618714476,91,4,0.9930004114241461
Mokokchung,82.98810637484057,1,2,0.9996826924886858
