District name,priority_score,deceased,active,recovered
Adilabad,0.692222971920202,0,0,1.0
Aizawl,1281.898838672358,7,1,0.9928643439424161
Akola,4844.653208759581,342,40,0.9745577139883792
Alirajpur,0.716349214756687,0,0,1.0
Ambala,5323.9108210267805,140,17,0.9706579004422861
Amravati,9178.912960266514,377,79,0.9498932226172925
Amritsar,6730.634854011737,537,25,0.9647607536206747
Amroha,1979.549022545233,49,3,0.9890106018558668
Anantnag,2245.7547254600863,82,1,0.9877829329633163
Angul,5010.364510992326,37,50,0.9721592880062441
Anjaw,97.47481507946458,0,0,0.9994742433440291
Anuppur,0.72252858755682,0,0,1.0
Ariyalur,0.7522609256478545,0,0,1.0
Arwal,1064.5105110030884,11,5,0.9940296808602896
Ashoknagar,0.7189034976702304,0,0,1.0
Aurangabad,0.6871912553900521,0,0,1.0
Aurangabad,0.6858628310909451,0,0,1.0
Ayodhya,3660.93299375113,110,9,0.9797610788309774
Bagalkote,6463.418366065747,136,7,0.9635276645564131
Bageshwar,683.277044186996,13,4,0.9966015523371781
Baghpat,1050.2986561674782,32,9,0.9944443239961842
Baksa,0.7419710119821834,0,0,1.0
Balasore,5628.4119206189525,95,15,0.9684871216720146
Balrampur,0.6874571157373717,0,0,1.0
Banaskantha,2096.529691384441,36,16,0.988021420518602
Bandipora,2184.2294931027377,58,8,0.9879455381146475
Barabanki,3599.360258296564,97,9,0.9799074234671754
Baramulla,3715.4189477456234,170,22,0.9796960367704449
Barnala,0.729927387364539,0,0,1.0
Beed,7914.201237056914,516,46,0.9571427022808082
Belagavi,12352.587579238108,342,23,0.93082776862371
Bengaluru Rural,8570.649265570388,149,36,0.9523051990287053
Bhandara,5828.911564745693,260,57,0.9693462188882144
Bhopal,0.7703980172553421,0,0,1.0
Bijapur,1875.805538201004,28,1,0.9894360853351835
Bijapur,1875.8497828878008,28,1,0.9894360853351835
Bikaner,8963.32071773756,165,13,0.9494108273350099
Bilaspur,0.686303493244747,0,0,1.0
Bilaspur,0.6949977406632264,0,0,1.0
Bishnupur,0.7740879101269574,0,0,1.0
Bongaigaon,0.7249069828774523,0,0,1.0
Boudh,1307.006075356138,11,0,0.9925689445841644
Budgam,3516.0095683687414,106,10,0.98073941982482
Buldhana,6238.990172804169,214,72,0.9675819529962709
Burhanpur,0.7220023041346454,0,0,1.0
Central Delhi,0.697469067159753,0,0,1.0
Chamarajanagara,3152.7386478905105,119,16,0.9825958286358512
Chamoli,1551.4368381480058,14,18,0.9921651417916919
Champawat,761.8723905801526,8,5,0.996314283236493
Champhai,45.293034348885065,0,0,0.9997560922730032
Chandel,0.7585210289664011,0,0,1.0
Chandigarh,9034.370602781977,308,29,0.9503295464400312
Chandrapur,10771.273617712031,375,79,0.9420258433787182
Changlang,0.7487134281239765,0,0,1.0
Chatra,657.1679279251596,11,0,0.9963278336657705
Chikkamagaluru,6438.333516509537,139,19,0.9639341774347412
Chirang,0.7294882475113852,0,0,1.0
Chitrakoot,996.7678628366658,13,4,0.9944470340820397
Chittorgarh,1650.3637067628483,35,11,0.9913087546613477
Churachandpur,0.7705564210565384,0,0,1.0
Dadra and Nagar Haveli,777.4516697238267,1,0,0.9955771398837915
Dahod,1314.5625483083095,7,16,0.9928589237707051
Dakshin Bastar Dantewada,2735.0117373504286,15,8,0.9844468172751712
Daman,0.7334238735895171,0,0,1.0
Damoh,0.7434045607738559,0,0,1.0
Dang,0.715259330074807,0,0,1.0
Darjeeling,8162.894590363368,195,79,0.9553079741566213
Datia,0.7201898824108138,0,0,1.0
Deogarh,594.1864270405626,5,7,0.9966557540542884
Dhalai,1640.0017580241845,18,1,0.9907125357731333
Dhamtari,3474.430441594521,102,32,0.9819128870002601
Dhanbad,3454.9330641163683,100,16,0.9806770878501431
Dharwad,10286.255443787988,606,17,0.9430746466048044
Dhemaji,0.7231160299114318,0,0,1.0
Dholpur,1740.8263670307883,29,8,0.9903873254704709
Dhule,7316.5501999845965,343,30,0.9598663385656058
Dibrugarh,0.7821603770536516,0,0,1.0
Dima Hasao,0.7291931949852554,0,0,1.0
Dimapur,3013.9971188083464,46,0,0.9835037073974503
Diu,0.8503864993506861,0,0,1.0
Durg,10193.923358364784,543,84,0.9478850489983522
East Champaran,3904.8494039708207,50,6,0.9780239137975891
East Delhi,0.6909515725194901,0,0,1.0
East Garo Hills,0.7197109016851565,0,0,1.0
East Kameng,0.7891774553417295,0,0,1.0
East Siang,0.7508254957681698,0,0,1.0
East Sikkim,0.7126669078683159,0,0,1.0
East Singhbhum,8341.382052449133,355,15,0.9538499479663516
Faridkot,0.7307280870852757,0,0,1.0
Fatehabad,2183.7373683047163,113,15,0.9881596348972336
Fatehgarh Sahib,0.7467587119482287,0,0,1.0
Ferozepur,0.6867854336451253,0,0,1.0
Gadchiroli,3941.9051388932903,77,43,0.9785984519989593
Gajapati,1882.0132017343183,33,2,0.989371043274651
Ganderbal,2095.2819040385907,42,15,0.988501105715029
Gandhinagar,0.7117059846831538,0,0,1.0
Garhwa,1307.467420239924,12,1,0.9926366967305524
Gautam Buddha Nagar,11608.087013314824,87,37,0.9354349145780938
Ghaziabad,12064.73991683611,98,93,0.9338224134940595
Goalpara,0.7255027595022215,0,0,1.0
Godda,978.2926561874752,10,1,0.9944660046830284
Gondia,6373.91832156652,143,19,0.965132035382881
Guna,0.7132694960981079,0,0,1.0
Hailakandi,0.7271650368874987,0,0,1.0
Hamirpur,1236.4085865108286,40,8,0.993598777209262
Hamirpur,1236.4180841374682,40,8,0.993598777209262
Harda,0.7288989062856781,0,0,1.0
Haridwar,6166.006461646175,145,31,0.9666009019165727
Hathras,0.6888112116777771,0,0,1.0
Hazaribagh,2048.234362931834,35,6,0.9886122192351053
Hingoli,1950.689106170571,95,7,0.9893005810424074
Hisar,7938.898358628701,311,41,0.9558879325297025
Imphal East,0.7562575408701293,0,0,1.0
Imphal West,0.8495296605582462,0,0,1.0
Jagatsinghpur,4279.973024565566,38,7,0.9757989333102073
Jaisalmer,0.7266246288462883,0,0,1.0
Jajpur,5595.727026846435,25,10,0.9682892854045616
Jalna,5938.2581034094765,332,13,0.9675738227387044
Jalore,0.6871266899436317,0,0,1.0
Jalpaiguri,6602.773102759766,153,67,0.9638908160610529
Jammu,10825.771148972592,343,98,0.9411775865059405
Jamtara,584.2330927857606,4,4,0.9967207961148209
Janjgir Champa,8474.0761618269,196,82,0.9525680773566907
Jhajjar,2693.8350289029127,79,27,0.9851107883097736
Jharsuguda,3499.9294053232643,26,5,0.9802624447142485
Jhunjhunu,0.6860961315663221,0,0,1.0
Jorhat,0.7566368232879175,0,0,1.0
Junagadh,0.7041220308989669,0,0,1.0
Kaimur,939.4353277137337,10,4,0.9947153325817362
Kaithal,1753.1690768430224,48,6,0.9903006027230943
Kalaburagi,9893.484459307903,321,22,0.94484975284017
Kamrup Metropolitan,0.8095186690553702,0,0,1.0
Kanyakumari,0.6906821999745727,0,0,1.0
Kapurthala,0.7528076137702544,0,0,1.0
Karaikal,1769.7754421822845,60,9,0.9902193001474286
Karbi Anglong,0.7061054161178888,0,0,1.0
Kargil,0.8614546507317878,0,0,1.0
Karimnagar,0.6956416922876549,0,0,1.0
Karnal,4971.0586302555475,145,23,0.972628132859249
Kasaragod,11122.238089037428,82,94,0.9411884268493625
Khammam,0.7110154432847537,0,0,1.0
Khandwa,0.690314584731192,0,0,1.0
Khargone,0.6882940682658129,0,0,1.0
Khunti,993.9240262141419,5,6,0.9944090928800624
Kinnaur,0.8629965015170502,0,0,1.0
Kiphire,19.32352499367215,1,0,0.9999349579394675
Kishtwar,1281.5663989291397,21,3,0.9929646171190704
Kodagu,2661.6568784765736,70,17,0.9853519859509149
Koderma,1610.5831404498247,28,5,0.990934762813286
Kohima,0.7440578063723696,0,0,1.0
Kolasib,134.35016564397844,0,3,0.9992574364755875
Koppal,6545.944963699282,279,10,0.9635656057583905
Korba,7301.862874773783,101,55,0.9586928713901657
Kurukshetra,3982.6028715604875,119,33,0.9781838088630648
Kurung Kumey,0.7865347193610964,0,0,1.0
Kutch,0.688005537551835,0,0,1.0
Lahaul and Spiti,0.8442413817637253,0,0,1.0
Lakhimpur,0.733915635105807,0,0,1.0
Lakhimpur Kheri,0.6854527953743923,0,0,1.0
Lakhisarai,0.7118058451842405,0,0,1.0
Lakshadweep,0.7539678570248256,0,0,1.0
Latehar,882.6198611763845,6,2,0.9950161521116989
Latur,10871.679453378241,674,46,0.9409553594657879
Lawngtlai,0.7816708440765364,0,0,1.0
Leh,0.7297453843498819,0,0,1.0
Lohardaga,830.056625339682,10,0,0.9953793036163385
Lohit,0.7465388496769042,0,0,1.0
Longleng,0.8519683247813549,0,0,1.0
Lower Dibang Valley,0.8133425562256883,0,0,1.0
Lower Subansiri,0.7795762369249962,0,0,1.0
Lunglei,0.7409495593354628,0,0,1.0
Madhepura,0.7104848390688709,0,0,1.0
Mahabubnagar,0.6891755970004971,0,0,1.0
Maharajganj,0.6864267088806569,0,0,1.0
Mahe,788.4836998865799,8,11,0.9958102072673662
Mahendragarh,3096.3791918182174,18,3,0.9825524672621628
Mahoba,0.7171988631289695,0,0,1.0
Malda,5794.667042306632,109,25,0.9680914491371087
Malkangiri,2469.799513568132,27,1,0.9860024065562397
Mamit,0.8536509729747146,0,0,1.0
Mansa,0.7193103736835942,0,0,1.0
Medak,0.6968271516631791,0,0,1.0
Mehsana,0.6876568161604116,0,0,1.0
Moga,0.7212622182834897,0,0,1.0
Mokokchung,0.7694657966369676,0,0,1.0
Mon,0.7319710704718513,0,0,1.0
Mumbai Suburban,0.6841380454318556,0,0,1.0
Muzaffarpur,0.7078839636107215,0,0,1.0
Nainital,4891.146403951463,193,73,0.9759290174312722
Nanded,9927.71972803723,643,42,0.9462698378284624
Narayanpur,0.7270664487759053,0,0,1.0
Narmada,0.7134255563346943,0,0,1.0
Narsinghpur,0.6932800694029789,0,0,1.0
Neemuch,0.7297261257640857,0,0,1.0
Nicobars,0.852874048996952,0,0,1.0
Nilgiris,0.7041965083616792,0,0,1.0
Nizamabad,0.7027950710870471,0,0,1.0
North and Middle Andaman,0.735791968180447,0,0,1.0
North Delhi,0.6962529379963857,0,0,1.0
North East Delhi,0.6894070226118566,0,0,1.0
North Goa,0.7179229340559559,0,0,1.0
North Sikkim,0.8442413817637253,0,0,1.0
North Tripura,0.7235491237602243,0,0,1.0
North West Delhi,0.6884068889528782,0,0,1.0
Nuapada,3415.225133265893,26,12,0.9808315627439077
Nuh,0.6908211529125483,0,0,1.0
Osmanabad,7896.795594419704,533,23,0.95725652588674
Pakur,426.98005261222056,2,0,0.9975690529875987
Palwal,0.7059755435345254,0,0,1.0
Panchkula,0.7523713899940078,0,0,1.0
Panchmahal,0.6855531445545274,0,0,1.0
Panipat,0.7307799007065459,0,0,1.0
Panna,0.7124129425256823,0,0,1.0
Papum Pare,0.7698075721656416,0,0,1.0
Parbhani,3541.6710937482417,276,14,0.9811025713294597
Pauri Garhwal,2297.835050414769,55,17,0.9880539415488683
Pauri Garhwal,2297.845870795326,55,17,0.9880539415488683
Perambalur,0.7476496273861002,0,0,1.0
Peren,0.8540728844995407,0,0,1.0
Phek,0.7603568099535489,0,0,1.0
Porbandar,0.7094753040508699,0,0,1.0
Pratapgarh,0.6856502109994803,0,0,1.0
Pratapgarh,0.6902784341738449,0,0,1.0
Prayagraj,0.6842910639321169,0,0,1.0
Puducherry,14333.339410939969,513,12,0.9198166897927327
Purba Bardhaman,5643.167616214988,92,83,0.9693841600901917
Puri,6588.54735335654,116,28,0.9629314456681988
Purulia,3173.5975170712504,43,39,0.9827123623276386
Raichur,6680.407284013174,158,7,0.9625384832191484
Raigarh,0.7888097381123292,0,0,1.0
Raigarh,0.7109004296789873,0,0,1.0
Rajkot,0.7168277060099412,0,0,1.0
Ramban,982.2293873536817,21,1,0.9945716980313937
Ramgarh,2070.018543409007,27,12,0.9884089627959414
Ranchi,14031.257101295194,209,71,0.9223370696383661
Ranga Reddy,0.6847667473579613,0,0,1.0
Reasi,0.8397991607048162,0,0,1.0
Rewari,0.7270738095154083,0,0,1.0
Ribhoi,0.73948729966389,0,0,1.0
Rohtak,0.7404835771540593,0,0,1.0
Rudraprayag,1005.8341619273549,10,16,0.994755983869569
Rupnagar,0.7488770428749459,0,0,1.0
S.A.S. Nagar,0.694669239437014,0,0,1.0
Sabarkantha,0.6855748724183137,0,0,1.0
Sahibganj,0.7117461107588475,0,0,1.0
Saiha,0.8526855936080067,0,0,1.0
Samba,0.7463364268795564,0,0,1.0
Saraikela-Kharsawan,0.697967928332994,0,0,1.0
Senapati,0.736787780220625,0,0,1.0
Serchhip,0.8531353219664173,0,0,1.0
Shahid Bhagat Singh Nagar,0.7218477290353923,0,0,1.0
Shajapur,0.7047017325103925,0,0,1.0
Sheohar,0.7201271118851912,0,0,1.0
Sheopur,0.7198500005812881,0,0,1.0
Shivamogga,10360.949296666766,348,10,0.9421477972422166
Shopiyan,0.7086809602906089,0,0,1.0
Shrawasti,0.711565106361291,0,0,1.0
Simdega,0.7172957646847216,0,0,1.0
Singrauli,0.7173601322111511,0,0,1.0
Sirsa,0.7290149863504463,0,0,1.0
Sitamarhi,0.7037482548358941,0,0,1.0
Sonipat,0.7162464364648148,0,0,1.0
South Andaman,0.7095761973897711,0,0,1.0
South Delhi,0.6882985783934449,0,0,1.0
South Garo Hills,0.7651457232866696,0,0,1.0
South Goa,0.7474203872523821,0,0,1.0
South Sikkim,0.7350659040873383,0,0,1.0
South Tripura,0.7292360777891209,0,0,1.0
South West Delhi,0.6889225154296172,0,0,1.0
Sri Muktsar Sahib,0.6927214013353653,0,0,1.0
Subarnapur,0.7392761715820796,0,0,1.0
Tamenglong,0.8031098041289692,0,0,1.0
Tawang,0.8506656707224496,0,0,1.0
Thoubal,0.7516411985410736,0,0,1.0
