District name,priority_score,deceased,active,recovered
Chittoor,81361.09460762591,801,198,0.7615878247850865
East Godavari,119502.90173693623,622,344,0.6557610113010721
Guntur,70183.07802243052,634,195,0.7977307302231238
Kolkata,90773.63823716926,2363,839,0.7561334878779098
Lucknow,65930.6474366144,922,298,0.8129980440452043
Malappuram,58471.913413188435,177,527,0.8442872838790689
Nagpur,107677.31020953503,2849,237,0.6926917318651599
Nashik,99081.43798025919,1624,441,0.7114755384912586
North 24 Parganas,85529.53319704051,1728,820,0.7692878875688206
Thiruvananthapuram,64867.67569682813,470,484,0.8272149376992176
West Godavari,89429.25492711546,510,227,0.7394414662416691
Mumbai,266751.03986080096,10506,1069,0.2765563121800444
Pune,340024.629413451,7102,573,0.043800709939148086
Agra,3848.2550533096705,152,64,0.9782309475514344
Almora,986.392356300959,11,18,0.9945003863614411
Amravati,8471.590843245118,351,41,0.9515086206896551
Amreli,1435.5153587374666,25,12,0.9924327489616537
Amritsar,5892.577497988597,470,25,0.9656862745098039
Anand,751.127555914033,16,14,0.995508548246885
Araria,3244.223370556509,18,13,0.9804163044528156
Bahraich,1829.8433821498268,68,4,0.9890430310055056
Balaghat,1109.5580915033745,10,6,0.9932718777166039
Balangir,3588.6685383710146,33,33,0.9791455375253549
Banda,1458.8552246128609,34,31,0.9917415241958852
Baran,0.7356945444179195,0,0,1.0
Bargarh,4496.7277542634865,27,60,0.9734980198976142
Barpeta,0.7369082027441433,0,0,1.0
Barwani,1051.8429377374678,21,8,0.9936250362213851
Basti,2263.015868476701,92,11,0.986685622524872
Begusarai,3414.954442133662,32,7,0.9790761132039022
Betul,1309.9128084620359,63,19,0.9923572877426833
Bhagalpur,4178.44063797544,69,16,0.9747355838887279
Bharatpur,0.7606410525253456,0,0,1.0
Bhavnagar,2378.4323876661465,67,14,0.985665386844393
Bhojpur,2275.5902383663915,39,6,0.9862026707234618
Bhopal,12983.27417534124,494,176,0.9260268762677485
Bidar,3370.8265399897755,166,6,0.9796526369168357
Bijnor,1785.2336772569101,54,7,0.9899244180430793
Bikaner,0.7450309167817138,0,0,1.0
Budaun,1594.605574183983,41,7,0.9906518641939535
Chamba,709.504162138537,20,39,0.9964563411571525
Chandauli,1930.2711329089109,47,10,0.9885208393702308
Chandigarh,7487.07567101912,243,95,0.9570384188158022
Chandrapur,8642.033447225038,270,118,0.955710301361924
Cooch Behar,4659.8061277709085,57,95,0.9735915918091375
Dakshin Dinajpur,3575.5691413070417,54,34,0.9790519656138318
Darbhanga,1775.540086097117,31,9,0.9895652226407805
Dausa,0.7427170159078348,0,0,1.0
Dehradun,8980.402953447478,617,227,0.9496190717666377
Dharmapuri,2818.8375350258666,50,10,0.9832174249009948
Dharwad,10235.647624257834,582,22,0.9388311359026369
Dhenkanal,2616.1310530994597,20,26,0.9843644354293442
Dhule,7018.374543949633,337,25,0.9581310972664928
Dungarpur,0.7526128855458097,0,0,1.0
Durg,8325.24061226622,486,97,0.952160605621559
East Khasi Hills,3060.9163054130668,83,22,0.9820040084999517
Etah,1057.674333601322,21,16,0.9939449917898193
Etawah,2444.904622474931,80,22,0.9857317927170869
Farrukhabad,1977.7977437682612,63,14,0.9884544334975369
Fatehpur,1571.8192481563033,51,11,0.9912555539457162
Firozabad,1576.7065079338672,61,22,0.9909567275185936
Gadag,5134.432554079153,141,11,0.9688435719115233
Gadchiroli,3025.5888785834322,51,53,0.9838452622428282
Ganganagar,0.751747216197631,0,0,1.0
Gaya,3409.1792573769567,49,23,0.9797673379696706
Ghaziabad,9736.311075271946,85,134,0.9433648459383753
Gonda,2274.1650522974346,55,12,0.9867490099488071
Gurdaspur,3414.5031865299884,205,22,0.9798005409060175
Gwalior,6306.000960433383,169,91,0.9630813532309476
Hanumangarh,0.7445034382943896,0,0,1.0
Hisar,5997.890729781386,156,236,0.9694834830483918
Hoshiarpur,3142.4009487175526,226,19,0.981690089829035
Idukki,4170.738554540472,9,225,0.9798971312662996
Jabalpur,6375.706367073626,212,36,0.9625470878006375
Jalandhar,7707.7981756366025,491,100,0.9555623973727422
Jalaun,1516.5638737246686,37,28,0.9912646092919927
Jalna,5389.194302200985,298,53,0.9684934318555009
Jalpaiguri,4970.26283416443,104,119,0.9718107070414372
Jammu,9049.893888416333,273,94,0.9465794938665121
Jashpur,1048.4488745244298,13,9,0.994436998937506
Jhabua,0.7382600419262251,0,0,1.0
Jhansi,4232.335756028461,172,39,0.9751642036124795
Kalahandi,2715.6676112228347,22,59,0.984237660581474
Kamrup,0.7516067011781306,0,0,1.0
Kandhamal,2807.2022243650285,31,8,0.9828552110499372
Kannauj,1525.2291717903686,42,6,0.9909235245822466
Karauli,0.7368880032145104,0,0,1.0
Karur,2168.9329352235563,46,25,0.9875851202549986
Kasaragod,9707.241074427771,74,141,0.9458671399594321
Kathua,1238.1052049936297,33,12,0.9925987636433884
Kendujhar,3336.0112760903166,29,48,0.9802382159760455
Khagaria,0.7446182572077058,0,0,1.0
Kheda,0.7392293541080445,0,0,1.0
Koppal,6563.355599877035,278,5,0.9604281367719502
Koraput,3697.283421376926,14,21,0.9777600695450595
Korba,5102.811434996374,62,168,0.9722514005602241
Krishnagiri,3371.4316938663324,109,55,0.9803649908239158
Kupwara,2297.011420138288,76,32,0.9872772384815995
Kushinagar,2645.2031251860853,57,8,0.9842769004153386
Lalitpur,1423.87210893113,44,12,0.991518158987733
Latur,10310.429502044783,632,63,0.9409470684825655
Ludhiana,10219.831836820915,856,103,0.9410979909205062
Madhubani,0.7380026922859932,0,0,1.0
Mainpuri,1582.973995836741,54,12,0.9907846759393413
Mandla,0.7385932370290851,0,0,1.0
Mandsaur,0.7373479411298621,0,0,1.0
Mathura,2599.6719646557885,97,33,0.9852880807495412
Mau,1383.1019142366656,36,2,0.9916449338356033
Meerut,7385.3303522157685,353,132,0.9604975610934029
Mirzapur,1453.9540084598573,37,11,0.9915694726166329
Moradabad,5114.538870326726,168,9,0.9692118226600985
Morena,0.733660484049431,0,0,1.0
Muzaffarnagar,3088.1477842864315,82,51,0.9822454844006568
Nabarangapur,2686.4331125454587,15,14,0.9839116681155221
Nagaon,0.7501902505321314,0,0,1.0
Nainital,3749.3267346275125,151,71,0.9782641504877814
Nalgonda,0.7302756864382703,0,0,1.0
Nanded,9492.093606144972,584,27,0.9473341060562156
Nandurbar,3205.46601475705,145,22,0.9817625325992466
