District name,priority_score,deceased,active,recovered
Chittoor,82443.81726484974,814,157,0.7617248902479818
East Godavari,120940.80685404791,628,155,0.6590686397854396
Guntur,71426.94219561343,640,181,0.7959870576986268
Kolkata,96382.5495822336,2459,874,0.7424061668349087
Malappuram,62686.639177432015,200,507,0.8346333853354134
Nagpur,109263.62931603332,2889,313,0.6922651099592371
Nashik,101081.42054744302,1657,465,0.7143664873729674
North 24 Parganas,91002.19040269889,1829,805,0.7561951054892291
Thiruvananthapuram,67537.43616418997,502,468,0.8188906683402061
West Godavari,90942.14520834255,516,220,0.7363346526270917
Ajmer,12111.610914630272,160,150,0.9659864952472862
Anantapur,66284.52625435498,583,49,0.8071620777544575
Coimbatore,46921.750522807124,593,163,0.865278102585204
Cuddalore,23911.48330102022,275,45,0.93064678943894
Cuttack,27478.698083814426,129,65,0.9208246128706629
Dakshina Kannada,31384.483301033422,700,45,0.9108277803597913
Gorakhpur,19623.40812746148,315,38,0.9438851178335559
Hisar,13895.769484875264,193,351,0.9656075806599627
Howrah,28979.25526355573,825,210,0.9197648361342423
Idukki,9690.674091542733,11,249,0.9773065685435767
Jaipur,40519.02596783523,402,468,0.9010707297362103
Jalgaon,54313.7839955545,1375,73,0.8460422667381079
Jodhpur,34397.2432669133,209,302,0.9130183803177554
Kancheepuram,26992.998781242863,415,93,0.9227724706711229
Kannur,29819.28748163305,142,213,0.9230329744499077
Khordha,50800.09542996414,280,102,0.8523654039140693
Kolhapur,48257.42960374517,1665,40,0.8631733504634302
Kottayam,30799.005746560673,77,373,0.9204279366620585
Krishna,43729.083435293534,615,194,0.8790759220501647
Kurnool,59998.27925349027,483,26,0.8245299830968571
Madurai,19402.33295341225,432,31,0.9447524770061011
Nadia,15738.652613737653,202,247,0.95730994325162
Palakkad,33247.04870472021,72,377,0.9175535142847839
Pathanamthitta,18131.513002666954,16,234,0.9521679538908312
Prakasam,61042.2577752277,576,24,0.822792304481553
Sangli,47969.52625528937,1709,49,0.8665598995876344
Satara,50466.39612812305,1566,130,0.8639637426104254
Shimla,4793.147873808854,113,200,0.9908942088233814
