District name,priority_score,deceased,active,recovered
Chennai,226937.71155048936,4032,237,0.4207117701283455
Kolkata,124626.79561520148,2990,265,0.6856571832265757
Nagpur,127819.47713786378,3230,492,0.6847196069007719
Nashik,116866.53418192464,1929,511,0.7027489107569156
North 24 Parganas,118087.72956243137,2379,243,0.7007634550081545
Ahmedabad,58519.14654249597,2261,139,0.8598467837455255
Ahmednagar,69590.13283792665,1054,126,0.8239483781505322
Anantapur,67423.0158269498,597,15,0.824801914021362
Ballari,38930.01055528688,597,10,0.8996635755536821
Chittoor,86447.04218153971,845,40,0.7758693591127429
Coimbatore,52821.09383664926,658,89,0.8649627464420686
Dakshina Kannada,33080.0442905673,734,42,0.915912272270064
East Godavari,123845.04112717308,636,39,0.6772531377291744
Faridabad,45666.037963852476,406,36,0.8815265948646029
Guntur,74974.0442896142,667,42,0.8060004884851445
Gurugram,57196.10437621298,345,99,0.8527663754139649
Howrah,34865.04112814077,1014,39,0.91244035097395
Indore,55916.201359967185,895,191,0.8621290073509136
Jaipur,57732.07591494349,506,72,0.8531708201035273
Jalgaon,56445.07591482597,1454,72,0.857160115450575
Khordha,52794.011610048976,336,11,0.8625045631340786
Kolhapur,48817.02004423667,1660,19,0.8764684099808545
Krishna,48019.02847742841,668,27,0.8768781071988528
Kurnool,60614.007393575164,487,7,0.8422744498633029
Prakasam,62057.00212268873,580,2,0.8387368719617405
Raipur,53710.16130159669,733,153,0.8665778989361004
S.P.S. Nellore,62157.01687963966,506,16,0.8392621248053281
South 24 Parganas,36278.04218039761,690,40,0.9068858021530114
Srikakulam,45993.008447927845,347,8,0.8803053820032618
Visakhapatnam,59339.04218124322,554,40,0.8461849572838125
Vizianagaram,41057.00950194974,238,9,0.89290357145671
West Godavari,93987.03480134511,539,33,0.7551271243194693
Y.S.R. Kadapa,55069.01160899322,461,11,0.857031428503896
Alappuzha,59417.278794165206,248,446,0.8552823365347494
Ernakulam,87762.64067407553,331,1068,0.7942584611667441
Kollam,61707.48604779886,226,548,0.8518629405229943
Kottayam,54212.56889787233,157,555,0.8734981051503667
Kozhikode,89482.6283297193,308,729,0.7792729975391904
Malappuram,93661.11309385994,353,432,0.7669952123203307
Pathanamthitta,33277.88267405131,63,666,0.9315227867814869
Thiruvananthapuram,83886.92372056197,669,416,0.7904871457497853
Thrissur,77116.94160029592,339,502,0.8125661490299894
Adilabad,0.7063879714491892,0,0,1.0
Aizawl,1293.8806592521496,7,13,0.992851308798773
Alirajpur,589.1542616831957,13,1,0.9968012101825516
Ambala,5407.727882420977,143,12,0.9702286688254559
Ambedkar Nagar,0.7344339668825609,0,0,1.0
Amroha,0.7212033123292056,0,0,1.0
Anantnag,0.7472851194505897,0,0,1.0
Angul,5137.907787952243,37,21,0.9715601847839503
Anjaw,0.8684836520661758,0,0,1.0
Anuppur,955.2477939457791,14,11,0.9947684816778677
Ariyalur,2160.952968168519,49,2,0.9879612048249726
Arwal,1089.6755020795038,12,6,0.9939622185629607
Ashoknagar,514.7318089626032,17,1,0.9972214124574217
Auraiya,0.7441130927493015,0,0,1.0
Aurangabad,0.7011933301952954,0,0,1.0
Aurangabad,0.6998606010275642,0,0,1.0
Ayodhya,0.700303644418177,0,0,1.0
Bagalkote,6375.666672000698,136,4,0.9644613926028642
Bageshwar,704.5647806681487,18,2,0.9964545433057839
Baghpat,0.7321797019823131,0,0,1.0
Baksa,0.7567702974963328,0,0,1.0
Balasore,5623.047974888226,100,8,0.9687106881074877
Balrampur,1640.392615781003,14,17,0.9911389845286775
Banaskantha,2146.4684778664787,38,5,0.987816760292986
Bandipora,0.7862223001702091,0,0,1.0
Banka,1620.880511263222,19,4,0.9912387825689591
Barabanki,0.6999737531947947,0,0,1.0
Baramulla,0.70387976505766,0,0,1.0
Barnala,1066.8837675246737,64,2,0.9942563601553698
Beed,8039.561734001291,528,36,0.9570737113578048
Belagavi,12251.056224561262,342,12,0.932153090193792
Bengaluru Rural,8544.248749594546,153,25,0.9527692643046046
Bhadohi,0.7258500227570756,0,0,1.0
Bharuch,1831.589246497812,18,6,0.9899177716673364
Bhind,691.4895485047161,10,5,0.9962103007335156
Bijapur,1856.214846809018,28,3,0.9896472664528888
Bijapur,1856.2592348743754,28,3,0.9896472664528888
Bishnupur,0.7886827015388912,0,0,1.0
Bongaigaon,0.739481725540703,0,0,1.0
Boudh,1293.8745537961283,11,1,0.992767268343799
Budgam,0.7074278944720632,0,0,1.0
Buldhana,6450.55864131858,224,5,0.9654777568552062
Bundi,1372.4823840990762,19,4,0.9927830259291066
Burhanpur,395.19074463849,27,2,0.9978569683981626
Buxar,0.7338319242161871,0,0,1.0
Cachar,0.7594114802126873,0,0,1.0
Central Delhi,0.711504448062636,0,0,1.0
Chamarajanagara,3176.798901758291,119,8,0.9825878682350716
Chamoli,1582.7565552840222,15,5,0.9915670655962013
Champawat,828.2739523564609,8,9,0.995729694381633
Champhai,44.510813136210345,0,0,0.9997531311635138
Chandel,0.7729856705494179,0,0,1.0
Changlang,0.7632140388698606,0,0,1.0
Chatra,657.0628770832951,11,1,0.9963783816434636
Chhatarpur,956.1717250277705,32,6,0.9948157544337906
Chikkamagaluru,6397.069185321339,139,5,0.9646058371348508
Chirang,0.7441034376445556,0,0,1.0
Chitrakoot,0.7275565962767155,0,0,1.0
Chittorgarh,1764.588054882156,40,16,0.9906662569694487
Churachandpur,0.7851354988861738,0,0,1.0
Dadra and Nagar Haveli,0.7074576227950106,0,0,1.0
Dahod,0.7004397259403716,0,0,1.0
Dakshin Bastar Dantewada,2732.602827928679,16,9,0.9846836270809861
Daman,0.7477747461456468,0,0,1.0
Damoh,1244.5901648139538,78,5,0.9935472688165266
Dang,0.729352361793541,0,0,1.0
Darjeeling,8356.314484850724,200,18,0.954360780420675
Darrang,0.7533915713058879,0,0,1.0
Datia,858.950426763044,20,3,0.995304239578327
Deogarh,598.4577527262319,5,2,0.9966672707074368
Deoghar,1690.1787783858508,23,1,0.9905848427786926
Dewas,1302.7065132958837,26,3,0.9928329249492475
Dhalai,0.7713487671886721,0,0,1.0
Dhamtari,3792.31183982501,111,43,0.980032513151018
Dhanbad,3500.573113975843,106,17,0.9807205943761178
Dhemaji,0.7376650292368161,0,0,1.0
Dholpur,1743.1822971891593,29,5,0.9903353476779885
Dhubri,0.743303408739926,0,0,1.0
Dibrugarh,0.7969385458280439,0,0,1.0
Dima Hasao,0.7436688566534136,0,0,1.0
Dimapur,2987.073243387064,51,15,0.9836436264506827
Dindori,444.96820295673797,1,0,0.9975155540498307
Diu,0.8651126750104565,0,0,1.0
Doda,0.8147975950929652,0,0,1.0
Dumka,642.6517333523889,14,0,0.9964545433057839
East Champaran,0.6991990843801519,0,0,1.0
East Delhi,0.7049658329428665,0,0,1.0
East Garo Hills,158.42196224205298,1,0,0.9991149489585549
East Kameng,0.8037777827192556,0,0,1.0
East Siang,0.7652411239489869,0,0,1.0
East Sikkim,0.7267515386288433,0,0,1.0
East Singhbhum,8375.847255701869,355,15,0.9541165378484068
Etawah,0.7541596277665825,0,0,1.0
Faridkot,0.7451986681940849,0,0,1.0
Fatehabad,2179.5584992977833,118,8,0.9880977705643054
Fatehgarh Sahib,0.7612602022787399,0,0,1.0
Ferozepur,0.700786193351497,0,0,1.0
Gajapati,1853.0087021496113,33,3,0.9896446401886708
Ganderbal,0.8745896763498053,0,0,1.0
Gandhinagar,0.7262281082450188,0,0,1.0
Garhwa,1306.8907709960415,13,6,0.9927357531731837
Gautam Buddha Nagar,0.7339693427867541,0,0,1.0
Giridih,1591.5607053539297,14,1,0.991073327923229
Goalpara,0.7401596433435741,0,0,1.0
Godda,967.3233364399446,10,2,0.9945741381257402
Golaghat,0.7733962749626729,0,0,1.0
Gondia,6501.285976886217,168,29,0.9643615945625825
Gumla,1060.8256952382742,5,4,0.9941381782655626
Guna,685.9064446977109,26,4,0.996320603830669
Hailakandi,0.7416909266679633,0,0,1.0
Hamirpur,0.70468970306385,0,0,1.0
Hamirpur,0.7142181075467221,0,0,1.0
Harda,956.1785080722407,35,5,0.9947894917916111
Haridwar,6299.883964225772,149,40,0.9660161410198834
Hathras,0.7028185360851245,0,0,1.0
Hazaribagh,2044.1572917010303,37,1,0.9886886800133414
Hingoli,1973.033706970174,96,25,0.9894292865227999
Hoshangabad,1703.6926453345595,61,14,0.9907319135748971
Hyderabad,0.7271700844106137,0,0,1.0
Imphal East,0.7708535483529475,0,0,1.0
Imphal West,0.8642185328435461,0,0,1.0
Jagatsinghpur,4232.229492899,38,2,0.9763058442257642
Jaisalmer,1023.1561212461305,25,2,0.9946135320890094
Jajpur,5594.678834300768,26,12,0.9687605871276286
Jalore,2601.389847703973,52,2,0.9857630216745585
Jamnagar,0.7262910817191373,0,0,1.0
Jamtara,0.7271665574083979,0,0,1.0
Jamui,0.7300904657499013,0,0,1.0
Janjgir Champa,8829.871885677288,221,46,0.9512880512856876
Jehanabad,0.7381426415589328,0,0,1.0
Jhajjar,2709.3466169196654,95,2,0.985027667693536
Jhalawar,1612.517153293605,24,17,0.9912939341175359
Jharsuguda,3513.1437777014103,26,15,0.9804343315763626
Jhunjhunu,0.7000946575323944,0,0,1.0
Jind,2226.5225803355147,90,8,0.9879638310891905
Jorhat,0.7713292218287526,0,0,1.0
Junagadh,0.7186662552322859,0,0,1.0
Kaimur,0.7041146753158727,0,0,1.0
Kaithal,1764.616470303089,50,11,0.9902854486578476
Kalaburagi,0.6994403639718952,0,0,1.0
Kamrup Metropolitan,0.8242730568780309,0,0,1.0
Kanpur Dehat,0.7336168108937045,0,0,1.0
Kanyakumari,7659.974656821738,257,13,0.9578799744727118
Kapurthala,0.7674916958658099,0,0,1.0
Karaikal,1773.477239516014,62,8,0.9902801961294118
Karbi Anglong,0.7201687838226414,0,0,1.0
Kargil,0.8765446027461171,0,0,1.0
Karimganj,0.7563821114356074,0,0,1.0
Karimnagar,0.7099135634529028,0,0,1.0
Karnal,5062.5791222306725,148,11,0.972211498309999
Kasganj,0.7243928281531297,0,0,1.0
Katihar,0.7258141917054444,0,0,1.0
Katni,1013.3819432002537,17,5,0.9944349461221895
Kaushambi,0.7344825480844953,0,0,1.0
Khammam,0.7257078443525597,0,0,1.0
Khandwa,1055.6847919473869,63,7,0.9943167642323824
Khargone,2414.4062023621477,97,10,0.987015749706515
Khunti,0.7232212879428436,0,0,1.0
Kinnaur,0.8781383114437264,0,0,1.0
