District name,priority_score,deceased,active,recovered
Agra,4572.5358428251075,168,62,0.9752709531876592
Ajmer,7200.161570158504,192,112,0.9599353324103296
Aligarh,5160.046751641953,51,23,0.9707419287337937
Almora,1178.9128454680995,16,25,0.9938112887367748
Amreli,1631.5679055641745,27,27,0.991882153637122
Anand,939.4951706982883,16,20,0.9948346189456546
Azamgarh,2768.5340682919054,93,3,0.9843691326918171
Bahraich,1896.5692557846999,74,12,0.9892220683882692
Balaghat,1288.6581569885554,11,13,0.992865353249575
Balangir,3903.609748870188,35,29,0.9776013942515787
Ballia,3582.9671672326795,97,12,0.9796996511504582
Banda,1662.9685997811177,37,7,0.9905177133586156
Bankura,4855.019910048954,86,63,0.9727083279586999
Banswara,848.5992096319934,27,16,0.9955483702678144
Baran,952.0808160033918,28,24,0.9949492777925879
Bareilly,6382.199400240318,157,47,0.9639598579376887
Bargarh,4716.55053752166,39,23,0.9726337997081932
Barwani,1160.9793685846785,21,11,0.9934931104365349
Basti,2360.876211296696,95,19,0.9865935143223232
Begusarai,3537.93125954773,32,3,0.9793642740231783
Betul,1437.1219077527298,66,9,0.9921028719174686
Bhagalpur,4373.177635303356,74,16,0.974906911348646
Bharatpur,3889.673453249509,108,61,0.9787107185956584
Bhavnagar,2546.063343722342,68,20,0.9853953293718701
Bhilwara,3933.748546926982,33,81,0.9783466767566452
Bhojpur,2317.7705016836035,41,5,0.9864731225330432
Bidar,3433.0283897658005,168,12,0.9803102095103781
Bijnor,1957.981495092221,54,7,0.9893969231298425
Birbhum,4006.6962827411967,76,43,0.9775555307128054
Budaun,1741.8313909569963,42,22,0.9903801227422956
Bulandshahr,2691.6985746779533,85,28,0.9852262075726436
Chamba,1019.4380537648906,35,68,0.9949120136673345
Chandauli,2085.6546732498696,49,4,0.9881844058235228
Chhindwara,1219.9937693284548,39,7,0.9930946709434416
Chikkaballapura,5879.685114744616,113,16,0.9659119248067282
Chitradurga,6621.593948435381,65,40,0.9617727404324359
Churu,1931.4084113837564,35,8,0.9895173149191225
Cooch Behar,5211.432730305885,65,81,0.9705154775111005
Cuddalore,11745.469165323288,275,25,0.9314196771780164
Cuttack,13602.545425717113,138,28,0.9208481314907657
Dakshin Dinajpur,3792.8141842200116,60,10,0.9783982732377652
Darbhanga,1877.2285122623653,32,11,0.9892478666288292
Dausa,1072.9842142076266,19,21,0.994218327643388
Davanagere,10476.003266745396,263,23,0.9392938734911612
Deoria,3162.6867910174115,90,8,0.9818552374728043
Dhar,1647.0333345682668,52,10,0.9908645563705889
Dindigul,5019.820096686952,194,15,0.9713754188631002
Dungarpur,1720.134982575126,31,48,0.9908301587165088
Erode,6072.21982460529,140,48,0.965659675343475
Etah,1170.154218849517,25,10,0.9936335675240282
Farrukhabad,2111.7457460022647,75,1,0.9881385422847495
Fatehpur,1729.7358125880894,61,19,0.9904976480604023
Firozabad,1742.2987966665917,64,10,0.9903973215693357
Gadchiroli,3683.627698163722,62,55,0.9797025176216315
Ganganagar,2894.3081815367827,38,29,0.9840222896798438
Gaya,3566.492172932364,55,13,0.9795591940629649
Ghazipur,2340.0502783287507,73,8,0.9867253719962965
Gonda,2365.1951056058,62,11,0.9864731225330432
Gopalganj,2612.311077737072,13,4,0.9847446404155237
Gorakhpur,9740.901510671909,323,32,0.9443789933526534
Hanumangarh,1307.059700562856,12,23,0.992899750903655
Hardoi,2722.574413791647,101,1,0.9845296550775238
Haveri,5217.585240676231,189,4,0.9703606880677405
Jalaun,1769.8420387317194,44,6,0.9901078079808291
Jashpur,1315.7934583025706,18,36,0.993011543279415
Jaunpur,3033.5909027344296,91,12,0.9828843006240308
Jhabua,968.4975822509136,23,11,0.9946798295022946
Jhansi,4642.093877197638,175,27,0.9738491834856863
Kabeerdham,2406.30907418444,58,12,0.9867741020062432
