District name,priority_score,deceased,active,recovered
Agra,4772.374770716016,170,21,0.9741821939926587
Ajmer,7657.483404069045,209,60,0.9576931195464751
Aligarh,5287.288366976057,52,20,0.9708980857322218
Almora,1320.3563632961695,21,16,0.9936647961687232
Amreli,1746.0710787286484,31,23,0.9908878331738795
Anand,1003.0983622250839,17,10,0.9945913642755909
Azamgarh,0.790362988860388,0,0,1.0
Bahraich,0.7639896442087611,0,0,1.0
Balaghat,1376.7553651851683,11,13,0.9926367990087366
Balangir,3987.9355203098257,37,12,0.9777075389199725
Ballia,0.7932018400123615,0,0,1.0
Banda,0.7619310517844909,0,0,1.0
Bankura,5212.152517627052,87,42,0.9720467012256467
Banswara,910.0813011708223,29,11,0.9953890900717405
Baran,1043.5884265714915,32,4,0.9945612096922314
Bareilly,0.7805735481063537,0,0,1.0
Barpeta,0.7519882611352027,0,0,1.0
Barwani,1221.509828999014,22,12,0.9933796982896869
Basti,0.7797409074862878,0,0,1.0
Begusarai,3597.4151133437663,32,14,0.9798430316869845
Betul,1489.0771341679736,66,4,0.9920391899930644
Bhagalpur,4436.810188457503,75,19,0.975380153349763
Bharatpur,4187.0639311706445,116,9,0.9773264946393375
Bhilwara,4285.956396607,35,32,0.9766630938054262
Bhojpur,2340.5095407029357,42,9,0.9868827562385721
Bidar,3448.449890421085,170,11,0.9810026124834492
Bijnor,0.7698705142865356,0,0,1.0
Birbhum,4346.240396901604,79,40,0.976759040207025
Budaun,0.7622208922176724,0,0,1.0
Bulandshahr,0.793791666847379,0,0,1.0
Chamba,1224.4267264681337,45,13,0.9939745659795991
Chandauli,0.7736712704829002,0,0,1.0
Chhindwara,1245.1458961928306,40,5,0.9931357202970501
Chikkaballapura,6074.18716500674,115,56,0.966547601751159
Chitradurga,6745.233638752333,68,10,0.9626083166340906
Churu,1997.2699837908494,38,4,0.9889551985131049
Cooch Behar,5457.991260192367,68,46,0.9704512496333477
Cuddalore,11790.647004462002,278,9,0.9339642037682264
Cuttack,0.7888448964533176,0,0,1.0
Darbhanga,1912.3926408273283,32,2,0.9893691387028595
Dausa,0.7575310999543189,0,0,1.0
Davanagere,10518.349410597039,264,7,0.9412588716154907
Deoria,0.7845903339847907,0,0,1.0
Dhar,1724.8774533887963,52,18,0.9907123883252419
Dindigul,5131.5932332836965,196,17,0.9717780513011702
Dungarpur,0.7681840175996794,0,0,1.0
Erode,6329.679123286682,142,39,0.9653578663713345
Etah,0.7461654905415389,0,0,1.0
Farrukhabad,0.7554382138011939,0,0,1.0
Fatehpur,0.7626063647837547,0,0,1.0
Firozabad,0.7720188882945261,0,0,1.0
Gadchiroli,3910.3506720373557,73,36,0.9790754604741946
Ganganagar,0.7669978548098012,0,0,1.0
Gaya,3660.101801776661,59,18,0.9799334954370633
Ghaziabad,0.7519593958048497,0,0,1.0
Ghazipur,0.7785722947753646,0,0,1.0
Gonda,0.7689123118921612,0,0,1.0
Gopalganj,2722.3813267018922,15,15,0.9847938660094795
Gorakhpur,0.8031375453625864,0,0,1.0
Hanumangarh,0.7592466872017085,0,0,1.0
Hardoi,0.7789005878846368,0,0,1.0
Haveri,5257.885656801696,190,9,0.9708021393306231
Idukki,6780.068488071638,14,104,0.9700702053527127
Jaipur,0.8005444944477483,0,0,1.0
Jalaun,0.758415157041023,0,0,1.0
Jashpur,1412.9337682348785,20,27,0.9925408526071379
Jaunpur,0.8051918144614448,0,0,1.0
Jhabua,1032.5217828758755,25,17,0.9945009005255121
Jhansi,0.7660936774955646,0,0,1.0
Jodhpur,0.8101234840610744,0,0,1.0
Kalahandi,0.7656056843878546,0,0,1.0
Kamrup,0.7677167548166616,0,0,1.0
Kancheepuram,13605.40532735715,432,35,0.9244490620553912
Kandhamal,0.7583362044379185,0,0,1.0
Kanpur Nagar,0.8051982023243924,0,0,1.0
Karauli,0.7514212697360377,0,0,1.0
Karur,2413.3136844748738,48,9,0.9866798981323348
Kendujhar,0.7717375753109301,0,0,1.0
Khagaria,0.7596189291317,0,0,1.0
Kheda,0.7536456479641069,0,0,1.0
Khordha,0.771222133360778,0,0,1.0
Kolar,4564.602118216616,174,26,0.9748730080841697
Koraput,0.7574626342017592,0,0,1.0
Krishnagiri,3699.6406747256174,115,18,0.9797059653989862
Kullu,1995.831128804864,79,24,0.9897282523774148
Kushinagar,0.7615799377532539,0,0,1.0
Madhubani,0.7525533855320382,0,0,1.0
Madurai,9722.367637406998,446,22,0.9467004032490193
Mainpuri,0.7591666219557431,0,0,1.0
Mandla,547.4869763663984,10,4,0.9970009896185994
Mandsaur,1188.719615853326,31,11,0.9935880390474441
Mandya,9199.280992963675,147,19,0.948701571053793
Mathura,0.7601777155838085,0,0,1.0
Mau,0.7481202274620798,0,0,1.0
Meerut,0.7640891341596563,0,0,1.0
Mirzapur,0.7620084399531675,0,0,1.0
Moradabad,0.7576799024425604,0,0,1.0
Morena,1518.95760963687,25,3,0.9915128554471514
Munger,0.7892668449368848,0,0,1.0
Muzaffarnagar,0.7547042223767583,0,0,1.0
Nadia,9806.848112747262,258,97,0.9472102898403726
Nagaon,0.7657816940805103,0,0,1.0
Nagapattinam,3808.1427082031837,127,15,0.979039823239315
Nalanda,0.7993619715796623,0,0,1.0
Nalgonda,0.7442419475659954,0,0,1.0
Namakkal,5226.566827464396,106,25,0.97104063467174
Nandurbar,3696.306375484433,163,43,0.9811506440744873
Navsari,0.7503749036057369,0,0,1.0
Nawada,0.7705742215388918,0,0,1.0
Pali,0.7976011430459082,0,0,1.0
Paschim Medinipur,9208.487442171663,278,57,0.9504834327977697
Patan,0.7559788462168752,0,0,1.0
Pilibhit,0.7515230988664053,0,0,1.0
Pudukkottai,5441.579967201646,154,6,0.9696973850493575
Puri,0.7639482576934172,0,0,1.0
Purnia,0.8009833518306765,0,0,1.0
Rae Bareli,0.7740501617478482,0,0,1.0
Rajgarh,1037.808574994153,57,5,0.9945475030634315
Rajouri,1797.6697433944191,53,22,0.9905890286660435
Rajsamand,0.7509907220864205,0,0,1.0
Ramanagara,3526.0766215539406,76,11,0.9802926091116185
Ramanathapuram,3022.2566898663445,131,4,0.9832504996066198
Ranchi,0.7571807262621039,0,0,1.0
Ratlam,1927.3437049926874,73,20,0.9900544701428505
Ratnagiri,5346.598170103354,371,7,0.9725236919078805
Rewa,1710.3918648772658,33,16,0.9908960571511595
Rohtas,0.7607384148146088,0,0,1.0
Sagar,2256.15555482127,145,15,0.9881190941563158
Saharanpur,0.7730241223851841,0,0,1.0
Saharsa,0.7532916077929283,0,0,1.0
Samastipur,0.7499258258452447,0,0,1.0
Saran,0.777129463130852,0,0,1.0
Satna,1453.419081125411,41,14,0.9921899629098625
Sawai Madhopur,0.753225394119038,0,0,1.0
Seoni,687.7885316528062,10,6,0.9962251944285295
Shahjahanpur,0.7684139043724437,0,0,1.0
Sheikhpura,0.7758988521424922,0,0,1.0
Shimla,4468.803057036681,226,95,0.9782832173295649
