District name,priority_score,deceased,active,recovered
Agra,3523.587496234321,148,84,0.978645772496173
Ajmer,4894.593887531858,146,115,0.9692950369172697
Aligarh,4497.0375492406265,49,41,0.9713483871364371
Alwar,7320.296115782819,60,122,0.9529635253687117
Azamgarh,2524.7887143704415,87,12,0.9840496492705688
Ballia,3209.5693614285838,91,23,0.9798691757704674
Bankura,3893.587986963705,78,77,0.9767399684005386
Bareilly,5671.332966654374,154,36,0.9643184291256048
Barmer,1692.7692288262715,37,42,0.9895795550254824
Bharatpur,2868.9135365466295,95,61,0.9821346235422136
Bhilwara,2832.6707299339114,30,24,0.981836457417574
Birbhum,3078.507708139475,58,63,0.9818118663969851
Bulandshahr,2196.1281606010452,76,22,0.9866655190857059
Chikkaballapura,5320.394839956469,111,32,0.9657416344421834
Chitradurga,5850.77410932263,60,36,0.9627415299303459
Churu,1448.3749885935322,27,36,0.9910796072814012
Cooch Behar,4230.125125873445,54,85,0.9749202328769649
Cuddalore,10874.387167516945,272,35,0.929432992542773
Cuttack,12297.873086410425,120,112,0.9217913328947934
Dakshina Kannada,14255.629444078784,686,79,0.9110604262853419
Davanagere,9736.764835472919,261,44,0.9377201664812094
Dindigul,4590.221026869829,187,26,0.9705307357018584
Erode,5043.857368224881,133,112,0.9694364352856555
Ganganagar,1923.7358229318634,26,102,0.989139990532457
Ganjam,9895.277844830327,239,26,0.9355315656488034
Gorakhpur,8919.923243668125,309,64,0.9434652436662753
Hassan,11919.679945610242,377,97,0.9256459753720929
Haveri,4783.004320829588,186,6,0.9693380712033001
Idukki,3688.396691019303,9,157,0.9808743337370359
Jaunpur,2743.165782782995,85,12,0.9828508370168633
Jodhpur,14192.432087947278,190,191,0.9188711491998697
Kancheepuram,12069.501952485398,401,12,0.9224491426955447
Kangra,1533.7835483640683,74,26,0.991383921161188
Kanpur Nagar,13082.631040741275,735,64,0.9175217169450575
Kendujhar,3092.388781770578,25,69,0.9806960488377668
Kolar,4019.5543580430835,159,48,0.9751415520622645
Madurai,8799.303974200444,423,35,0.9442091220390875
Mandi,1597.0609012726845,45,121,0.9917743036130356
Mandya,8030.4662566872885,144,119,0.949871204529666
Mayurbhanj,5485.213702457755,68,93,0.9660951303631479
Murshidabad,4284.088472479241,101,101,0.9744560773633508
Nadia,6191.527326719309,168,189,0.9649670172936352
Nagapattinam,3209.620067830592,120,39,0.9800720516903253
Nagaur,2768.443909219498,59,61,0.9828108766084065
Nalanda,0.900826322265816,0,0,1.0
Namakkal,4363.575286851161,96,52,0.9725687165331579
New Delhi,1.0222126889181464,0,0,1.0
Pali,3499.4123665690086,76,51,0.9775822108557061
Paschim Medinipur,7078.748442232101,221,144,0.9590405813317268
Pudukkottai,4980.579578553141,152,28,0.9681054462962849
Purba Medinipur,7273.056156941043,203,134,0.9569196058059399
Purnia,0.9032284819350397,0,0,1.0
Ratnagiri,4655.975503079274,373,4,0.9720430834680717
Salem,12966.933721972331,424,109,0.9190371385888443
Shimla,1408.713650734012,82,92,0.9933235379101322
Sikar,0.9617988694197226,0,0,1.0
Sirmaur,1083.4939631009802,18,6,0.9931913611744672
Sivaganga,2777.551199222393,126,18,0.9823651643602339
Sundargarh,5372.51343848661,80,96,0.9671341009830261
Thanjavur,7251.394520213312,221,50,0.9534430502701938
Thiruvallur,17908.559324447946,628,150,0.8862450126336369
Thoothukkudi,7076.983634759548,132,36,0.9546848968099299
Tiruchirappalli,5907.368225811433,169,47,0.9623972556421023
Tirunelveli,6660.792737788605,208,37,0.9571224817257978
Tiruppur,6234.426063398466,195,120,0.9624372160505591
Tiruvannamalai,8291.700094008715,265,41,0.9468249918542244
Udaipur,0.920445474285861,0,0,1.0
Udupi,10259.711971931438,186,61,0.9338132680851587
Uttara Kannada,6075.1178624022905,158,17,0.9613582850222241
Vellore,8457.684204092635,313,31,0.9459550845008945
Viluppuram,6485.533672835338,109,38,0.9581122703044983
Virudhunagar,7203.9593336547,222,14,0.9531971400643056
Yavatmal,5208.256119796151,325,52,0.9683943907882037
Alappuzha,36742.01078784064,110,643,0.9133504650776769
Chittoor,80184.75852993988,792,253,0.7624568888670302
East Godavari,118019.37220726663,617,401,0.652839340714738
Ernakulam,50783.33788564384,172,673,0.8789814399272106
Guntur,69009.5217552469,630,323,0.7993034593418213
Kolkata,86545.22414321857,2287,846,0.7632253582604311
Kollam,37252.31607821469,121,671,0.9048665629745298
Kozhikode,52715.319174305114,147,763,0.8639071443062566
Lucknow,64847.19466037937,910,293,0.8132373463829683
Malappuram,55535.297369743625,167,761,0.8537694960685106
Nashik,97457.0918201268,1600,467,0.7152513509691936
North 24 Parganas,81385.89704236982,1657,816,0.776003467333903
Thiruvananthapuram,62356.72730484841,444,617,0.8344255844978206
Thrissur,44967.36898153705,145,951,0.8923927677808449
West Godavari,87939.24917388447,504,298,0.7382992850160763
Ahmedabad,43557.20937871931,1915,175,0.8818801064791192
Ahmednagar,57355.49271346665,897,216,0.8388796331019728
Anantapur,65409.11263149522,571,161,0.8041478903978212
Coimbatore,44677.568734724395,571,227,0.8675035810673732
Faridabad,27298.123622050523,259,452,0.9224184039198087
Gurugram,33273.865098225164,224,704,0.9124467450710373
Hooghly,19476.71385944604,340,248,0.9465329734847321
Howrah,26815.65166194419,766,239,0.9262084949680625
Jaipur,35321.121583764194,380,307,0.9067723670701643
Jalgaon,53844.40083834175,1362,58,0.8425313996594144
Kannur,26682.446383771097,116,354,0.932669785627778
Khordha,49599.05734626791,252,153,0.8526167919784091
Kolhapur,47498.21425200421,1656,31,0.8599356944811603
Kottayam,26334.18581908922,51,461,0.9349813415631282
Krishna,41171.0593876647,583,298,0.8856609758946521
Kurnool,59661.1589657349,482,23,0.8189762758128869
Mysuru,48542.02279157351,970,148,0.8572368299715358
Palakkad,28787.206551962412,58,464,0.9318613558259201
Prakasam,60321.74636859784,574,108,0.8187549566275875
Raipur,42178.93295545432,618,135,0.8957648114790884
S.P.S. Nellore,60123.8362041981,487,121,0.8178911970294047
Sangli,47431.44230191489,1671,64,0.8654102704397489
Satara,48852.60328646223,1470,232,0.8662986210585205
Solapur,45141.25084530266,1521,181,0.8731841068233934
South 24 Parganas,26259.98336896298,488,287,0.9283909480453213
Srikakulam,44462.49067601905,343,71,0.8665291618765407
Surat,38163.45125240042,855,210,0.8901980191932916
